frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.2847341001033783,0.2304498553276062,0.23308,0.003618768183514476,-4.808,2.802,-1.514,114.829,1.11714
1,33.33,1,0.2891674041748047,0.2264336794614792,0.23314,0.004212066065520048,-5.137,2.727,-1.466,115.163,1.11646
2,66.67,1,0.2852534055709839,0.22158567607402802,0.23199,0.004315327852964401,-5.268,2.783,-1.48,115.286,1.11681
3,100.0,1,0.28106629848480225,0.22013385593891144,0.2314,0.0043401955626904964,-5.388,2.765,-1.519,115.731,1.11621
4,133.33,1,0.2786102294921875,0.21892818808555603,0.231,0.004345917608588934,-5.525,2.861,-1.546,115.8,1.116
5,166.67,1,0.27735841274261475,0.2185855209827423,0.23098,0.004394365940243006,-5.547,2.843,-1.546,116.214,1.11528
6,200.0,1,0.27647438645362854,0.21936792135238647,0.23059,0.004420596174895763,-5.598,2.849,-1.574,116.259,1.1154
7,233.33,1,0.27552875876426697,0.2184484601020813,0.23051,0.0043419124558568,-5.766,2.824,-1.591,116.617,1.11467
8,266.67,1,0.2743600308895111,0.21766632795333862,0.22993,0.0043114363215863705,-5.75,2.828,-1.596,116.615,1.1149
9,300.0,1,0.2726491391658783,0.2188117802143097,0.22982,0.004283050075173378,-5.773,2.852,-1.632,116.903,1.11458
10,333.33,1,0.2722773551940918,0.22001969814300537,0.22999,0.004317708313465118,-5.805,2.907,-1.667,116.865,1.11489
11,366.67,1,0.2737121284008026,0.22364921867847443,0.23057,0.004539259243756533,-5.796,2.907,-1.686,117.07,1.11467
12,400.0,1,0.2734070122241974,0.22672367095947266,0.23075,0.004674926400184631,-5.723,2.884,-1.713,116.978,1.11466
13,433.33,1,0.2729986608028412,0.22808580100536346,0.23107,0.004616443067789078,-5.723,2.904,-1.747,117.179,1.11449
14,466.67,1,0.27263113856315613,0.2301965355873108,0.23103,0.004615325015038252,-5.822,2.969,-1.785,117.109,1.1148
15,500.0,1,0.2719566822052002,0.23072771728038788,0.232,0.004581768997013569,-5.753,2.942,-1.786,117.343,1.11437
16,533.33,1,0.27396032214164734,0.23076291382312775,0.23168,0.004621191415935755,-5.802,2.921,-1.774,117.329,1.11474
17,566.67,1,0.27254191040992737,0.231161430478096,0.23263,0.004529240075498819,-5.794,2.904,-1.791,117.575,1.11436
18,600.0,1,0.2676771283149719,0.22985517978668213,0.23357,0.004581693094223738,-5.787,2.897,-1.803,117.734,1.11474
19,633.33,1,0.266760915517807,0.22910849750041962,0.23338,0.004564997740089893,-5.788,2.905,-1.804,117.928,1.11469
20,666.67,1,0.2661072909832001,0.2288941591978073,0.23364,0.004513481166213751,-5.832,2.906,-1.796,117.867,1.11504
21,700.0,1,0.2636398375034332,0.228904590010643,0.23355,0.004434200935065746,-5.798,2.919,-1.824,118.051,1.11493
22,733.33,1,0.2631774842739105,0.22957132756710052,0.2337,0.004497765563428402,-5.804,2.912,-1.832,117.987,1.11486
23,766.67,1,0.26259347796440125,0.23017321527004242,0.2335,0.004521943163126707,-5.801,2.899,-1.845,118.12,1.11482
24,800.0,1,0.26090100407600403,0.22978869080543518,0.23353,0.004531466402113438,-5.806,2.895,-1.858,117.987,1.11509
25,833.33,1,0.2639559507369995,0.2288564145565033,0.23306,0.00441001495346427,-5.768,2.927,-1.876,118.07,1.11506
26,866.67,1,0.264939546585083,0.22715793550014496,0.23266,0.00432073138654232,-5.731,2.956,-1.873,117.904,1.11515
27,900.0,1,0.26447030901908875,0.22697076201438904,0.23258,0.004303780850023031,-5.716,2.952,-1.864,117.906,1.11484
28,933.33,1,0.2656131684780121,0.22493675351142883,0.23309,0.004270421341061592,-5.713,2.951,-1.851,117.718,1.11519
29,966.67,1,0.26687127351760864,0.22358907759189606,0.23296,0.004278843756765127,-5.739,2.944,-1.851,117.649,1.11497
30,1000.0,1,0.27086180448532104,0.22226348519325256,0.23245,0.004255526699125767,-5.766,2.926,-1.82,117.477,1.11518
31,1033.33,1,0.27317720651626587,0.2222602516412735,0.23196,0.004298669286072254,-5.762,2.883,-1.792,117.553,1.11472
32,1066.67,1,0.2731248736381531,0.22581958770751953,0.23093,0.004364998545497656,-5.79,2.866,-1.76,117.39,1.11516
33,1100.0,1,0.2719145119190216,0.22532080113887787,0.23088,0.0044057066552340984,-5.723,2.883,-1.746,117.447,1.11494
34,1133.33,1,0.27059727907180786,0.22553713619709015,0.23117,0.0045048994943499565,-5.798,2.975,-1.754,117.242,1.11526
35,1166.67,1,0.26904916763305664,0.22623030841350555,0.23106,0.004626368172466755,-5.699,3.026,-1.761,117.243,1.1152
36,1200.0,1,0.270029217004776,0.22637590765953064,0.23098,0.004648115951567888,-5.714,3.066,-1.763,117.08,1.11555
37,1233.33,1,0.2704380750656128,0.22678972780704498,0.23105,0.004680864978581667,-5.736,3.053,-1.764,117.071,1.11542
38,1266.67,1,0.2709451913833618,0.22762492299079895,0.23089,0.004683945327997208,-5.74,3.037,-1.767,116.903,1.11564
39,1300.0,1,0.2692202627658844,0.22815626859664917,0.23094,0.004679488018155098,-5.727,3.014,-1.788,116.881,1.11555
40,1333.33,1,0.2678796350955963,0.22829052805900574,0.23103,0.004614902660250664,-5.732,2.995,-1.807,116.749,1.11569
41,1366.67,1,0.2643044590950012,0.22669847309589386,0.23092,0.00445347186177969,-5.646,2.931,-1.822,116.815,1.11539
42,1400.0,1,0.26550358533859253,0.22680029273033142,0.23074,0.004501022398471832,-5.672,2.972,-1.842,116.683,1.11583
43,1433.33,1,0.2653268575668335,0.2271748185157776,0.23136,0.004436538089066744,-5.656,2.974,-1.876,116.771,1.11527
44,1466.67,1,0.26508718729019165,0.2256646752357483,0.23168,0.00466073676943779,-5.649,2.957,-1.88,116.681,1.11539
45,1500.0,1,0.2654972970485687,0.22563336789608002,0.23208,0.0048304046504199505,-5.627,2.901,-1.863,116.766,1.11515
46,1533.33,1,0.26493093371391296,0.22426144778728485,0.23245,0.0048668887466192245,-5.614,2.889,-1.844,116.676,1.11525
47,1566.67,1,0.2637677788734436,0.2238122671842575,0.23284,0.004824027419090271,-5.65,2.899,-1.822,116.73,1.11488
48,1600.0,1,0.26718223094940186,0.22522836923599243,0.23184,0.004954373463988304,-5.842,2.953,-1.836,116.599,1.11467
49,1633.33,1,0.2680150866508484,0.22655348479747772,0.23201,0.004866641480475664,-5.99,2.912,-1.824,116.733,1.11426
50,1666.67,1,0.265846848487854,0.22599874436855316,0.23258,0.004793968517333269,-5.99,2.898,-1.815,116.675,1.11452
51,1700.0,1,0.26697656512260437,0.22463218867778778,0.23319,0.004841534420847893,-5.957,2.858,-1.75,116.839,1.11395
52,1733.33,1,0.2655821442604065,0.22412069141864777,0.23331,0.004695984534919262,-5.858,2.824,-1.723,116.816,1.11408
53,1766.67,1,0.2621886134147644,0.2226775586605072,0.23488,0.0047882841899991035,-5.836,2.823,-1.703,117.05,1.11378
54,1800.0,1,0.26397010684013367,0.2068949192762375,0.23825,0.005229990463703871,-5.715,2.854,-1.689,117.04,1.11423
55,1833.33,1,0.23216621577739716,0.18306319415569305,0.24949,0.005244856234639883,-5.374,2.915,-1.7,117.281,1.11386
56,1866.67,1,0.21193569898605347,0.17011137306690216,0.25719,0.005373580846935511,-5.257,2.933,-1.674,117.242,1.11414
57,1900.0,1,0.20183339715003967,0.16421657800674438,0.26157,0.00532715255394578,-5.172,2.905,-1.654,117.422,1.11393
58,1933.33,1,0.19785156846046448,0.1590217500925064,0.26328,0.0051822783425450325,-5.158,2.924,-1.692,117.324,1.11404
59,1966.67,1,0.1927756816148758,0.1557120382785797,0.26422,0.005109754856675863,-5.139,2.934,-1.713,117.34,1.11396
60,2000.0,1,0.18388698995113373,0.1519959717988968,0.26611,0.005177939310669899,-5.091,2.881,-1.657,117.321,1.11406
61,2033.33,1,0.1786513477563858,0.1477152556180954,0.26831,0.005179318133741617,-5.082,2.87,-1.626,117.441,1.11384
62,2066.67,1,0.17585216462612152,0.1478203684091568,0.26897,0.0052038924768567085,-5.094,2.867,-1.621,117.331,1.11414
63,2100.0,1,0.17552989721298218,0.1470658779144287,0.26858,0.005198891274631023,-5.042,2.853,-1.599,117.458,1.11368
64,2133.33,1,0.17476539313793182,0.14737005531787872,0.26823,0.005074150860309601,-4.992,2.856,-1.585,117.309,1.11393
65,2166.67,1,0.1728721410036087,0.14539054036140442,0.26898,0.005050987470895052,-5.002,2.853,-1.577,117.336,1.11391
66,2200.0,1,0.17415288090705872,0.14610224962234497,0.26854,0.005026277620345354,-5.111,2.876,-1.575,117.176,1.1139
67,2233.33,1,0.17228010296821594,0.1444370448589325,0.26996,0.00481029087677598,-5.096,2.868,-1.576,117.126,1.11395
68,2266.67,1,0.17272676527500153,0.14516271650791168,0.27062,0.004980790428817272,-5.146,2.833,-1.555,116.893,1.11417
69,2300.0,1,0.1738266795873642,0.14496295154094696,0.27064,0.004820219241082668,-5.123,2.84,-1.545,116.812,1.11406
70,2333.33,1,0.17222894728183746,0.14475543797016144,0.27119,0.004965019878000021,-5.085,2.864,-1.518,116.589,1.11436
71,2366.67,1,0.1678198128938675,0.1430550366640091,0.27244,0.004862841218709946,-5.078,2.864,-1.488,116.465,1.1142
