frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.07827964425086975,0.03762146830558777,0.30828,0.0010741117876023054,-7.82,-9.229,-2.629,150.566,1.19009
1,33.33,1,0.09789451956748962,0.056104082614183426,0.31008,0.0011492026969790459,-7.805,-9.239,-2.659,150.568,1.18809
2,66.67,1,0.10717135667800903,0.062150660902261734,0.30692,0.0013400994939729571,-7.664,-9.51,-2.561,150.459,1.18327
3,100.0,1,0.10689859092235565,0.06301315873861313,0.30779,0.0016188310692086816,-7.6,-9.44,-2.457,150.313,1.1807
4,133.33,1,0.10744401812553406,0.058619510382413864,0.30979,0.0018016513204202056,-7.698,-9.369,-2.307,149.856,1.17946
5,166.67,1,0.10370325297117233,0.05478488653898239,0.31132,0.0017310508992522955,-7.769,-9.249,-2.078,150.843,1.17153
6,200.0,1,0.10415706783533096,0.055532053112983704,0.31193,0.0016459673643112183,-7.995,-9.086,-1.746,151.309,1.1665
7,233.33,1,0.10080762952566147,0.055160604417324066,0.31205,0.0015608669491484761,-8.15,-8.952,-1.45,152.018,1.16086
8,266.67,1,0.09797422587871552,0.05320877581834793,0.31291,0.0014609812060371041,-8.328,-8.835,-1.177,152.224,1.15855
9,300.0,1,0.09907745569944382,0.048576489090919495,0.31408,0.0014565755845978856,-8.423,-8.729,-0.852,152.436,1.15469
10,333.33,1,0.09917748719453812,0.04575170576572418,0.31672,0.001592273241840303,-8.36,-8.747,-0.592,152.045,1.15544
11,366.67,1,0.09860420227050781,0.04168830066919327,0.31913,0.0016672697383910418,-8.228,-8.722,-0.5,151.625,1.16288
12,400.0,1,0.08646447211503983,0.05081753805279732,0.31995,0.0017276026774197817,-7.879,-8.689,-0.417,151.311,1.16404
13,433.33,1,0.08143491297960281,0.04778648912906647,0.32319,0.0017565079033374786,-7.66,-8.692,-0.455,151.158,1.165
14,466.67,1,0.07438156008720398,0.043632425367832184,0.32644,0.0018447261536493897,-7.337,-8.698,-0.536,150.747,1.17153
15,500.0,1,0.07042568176984787,0.04197355732321739,0.32805,0.0016698733670637012,-6.81,-8.804,-0.628,150.652,1.17033
16,533.33,1,0.0722944438457489,0.04262988641858101,0.32674,0.0016792245442047715,-6.531,-8.994,-0.582,150.399,1.17126
17,566.67,1,0.07681262493133545,0.046700235456228256,0.3231,0.0017018934013321996,-6.218,-9.138,-0.538,150.302,1.17292
18,600.0,1,0.07539962977170944,0.0417044423520565,0.32577,0.0016055164160206914,-6.089,-9.215,-0.529,150.099,1.18027
19,633.33,1,0.07455866783857346,0.037630144506692886,0.32816,0.0016308523481711745,-5.942,-9.386,-0.586,149.947,1.18092
20,666.67,1,0.07659898698329926,0.036757342517375946,0.32669,0.001472583506256342,-5.905,-9.499,-0.656,149.859,1.18174
21,700.0,1,0.07915893942117691,0.03643409162759781,0.32628,0.0015971092507243156,-5.943,-9.528,-0.731,149.913,1.18294
22,733.33,1,0.07753737270832062,0.035505395382642746,0.32769,0.0016449177637696266,-5.983,-9.593,-0.874,149.728,1.18409
23,766.67,1,0.0783463791012764,0.03556201979517937,0.32725,0.001714373123832047,-6.056,-9.658,-0.992,149.77,1.18393
24,800.0,1,0.08173215389251709,0.036638084799051285,0.32489,0.0018111272947862744,-6.187,-9.744,-1.069,149.466,1.1931
25,835.0,1,0.08060658723115921,0.037629224359989166,0.32486,0.0018473397940397263,-6.251,-9.768,-1.132,149.514,1.19239
26,868.33,1,0.08036152273416519,0.03818893060088158,0.32475,0.0018854638328775764,-6.282,-9.774,-1.174,149.554,1.19175
27,901.67,1,0.07907462865114212,0.03857031464576721,0.32487,0.001916216453537345,-6.299,-9.775,-1.215,149.494,1.19244
28,935.0,1,0.08214908838272095,0.0395549051463604,0.32153,0.0019320751307532191,-6.256,-9.803,-1.282,149.508,1.19219
29,968.33,1,0.076571986079216,0.036568932235240936,0.3242,0.0019260314293205738,-6.102,-9.796,-1.307,149.449,1.19217
30,1001.67,1,0.07217080891132355,0.03176018223166466,0.32873,0.002037960337474942,-6.028,-9.899,-1.334,149.308,1.19335
31,1035.0,1,0.06543204933404922,0.028148187324404716,0.33297,0.001909238169901073,-6.027,-9.937,-1.292,149.25,1.1933
32,1068.33,1,0.06409301608800888,0.02649567276239395,0.33249,0.0019467452075332403,-5.901,-9.956,-1.231,149.108,1.19435
33,1101.67,1,0.06634312123060226,0.027576304972171783,0.33153,0.0018806259613484144,-5.628,-10.073,-1.227,149.06,1.1948
34,1135.0,1,0.06662092357873917,0.027273327112197876,0.3309,0.0018172382842749357,-5.56,-10.098,-1.119,149.035,1.19494
35,1168.33,1,0.06810503453016281,0.028470950201153755,0.32988,0.0018222254002466798,-5.546,-10.114,-1.055,148.98,1.1955
36,1201.67,1,0.06981322169303894,0.03037659451365471,0.32863,0.0019319583661854267,-5.514,-10.124,-1.012,148.944,1.19605
37,1235.0,1,0.07256130874156952,0.031967826187610626,0.32704,0.0019551794975996017,-5.49,-10.204,-0.988,148.894,1.19633
38,1268.33,1,0.07447053492069244,0.035036250948905945,0.32645,0.0018858604598790407,-5.478,-10.271,-0.915,148.873,1.19649
39,1301.67,1,0.07414520531892776,0.03502005711197853,0.32628,0.0019062584033235908,-5.466,-10.301,-0.94,148.9,1.19677
40,1335.0,1,0.07480708509683609,0.03602420166134834,0.32786,0.0018898192793130875,-5.422,-10.347,-0.944,148.985,1.19712
41,1368.33,1,0.06648653000593185,0.03342720866203308,0.33173,0.0018046431941911578,-5.414,-10.396,-0.866,148.974,1.19797
42,1401.67,1,0.05114751309156418,0.02788613922894001,0.33908,0.001821640064008534,-5.402,-10.433,-0.775,149.004,1.19831
43,1435.0,1,0.04288654029369354,0.02390209771692753,0.3437,0.0018351218895986676,-5.414,-10.56,-0.783,148.987,1.19862
