frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.15975384414196014,0.08642357587814331,0.29237,0.002142042387276888,0.953,0.762,0.47,97.459,1.5597
1,33.33,1,0.1734461933374405,0.09637530148029327,0.29064,0.0026366424281150103,0.951,0.843,0.382,98.367,1.57067
2,66.67,1,0.16745668649673462,0.09242068976163864,0.29022,0.003370559075847268,0.933,0.861,0.288,99.053,1.58449
3,100.0,1,0.17613591253757477,0.0963698998093605,0.29026,0.0030317443888634443,0.852,0.921,0.318,99.433,1.597
4,133.33,1,0.1808406263589859,0.09908571094274521,0.28958,0.0027722613885998726,0.868,0.96,0.328,98.999,1.60713
5,166.67,1,0.1738627403974533,0.09526166319847107,0.29028,0.0026364196091890335,0.869,0.979,0.354,98.565,1.61746
6,200.0,1,0.17575375735759735,0.09530916810035706,0.29002,0.002678696531802416,0.869,1.023,0.435,98.02,1.62283
7,233.33,1,0.18107427656650543,0.09519500285387039,0.28966,0.0030307152774184942,0.824,1.065,0.515,97.603,1.62823
8,266.67,1,0.1840992420911789,0.09679361432790756,0.28939,0.0030407425947487354,0.736,1.206,0.571,97.093,1.63043
9,300.0,1,0.19421657919883728,0.10520598292350769,0.28492,0.002789045451208949,0.81,1.5,0.643,96.73,1.62847
10,333.33,1,0.20741893351078033,0.11821355670690536,0.28218,0.0030927222687751055,0.598,1.841,0.678,96.326,1.62517
11,366.67,1,0.2123456448316574,0.12494755536317825,0.28236,0.0032341305632144213,0.278,2.309,0.684,96.017,1.62081
12,400.0,1,0.21152733266353607,0.12673433125019073,0.28173,0.00306905061006546,0.047,2.767,0.77,95.528,1.61782
13,433.33,1,0.20711956918239594,0.12270549684762955,0.28277,0.0031712870113551617,-0.295,3.317,0.858,95.273,1.60451
14,466.67,1,0.20867536962032318,0.12874028086662292,0.2811,0.003063454758375883,-0.535,3.685,0.826,95.277,1.59106
15,500.0,1,0.2169376015663147,0.13390478491783142,0.28044,0.0030518672429025173,-0.911,3.832,0.762,95.156,1.57605
16,533.33,1,0.22180357575416565,0.14011646807193756,0.28038,0.0028165553230792284,-1.168,3.822,0.8,94.481,1.55898
17,566.67,1,0.2022387683391571,0.12811392545700073,0.28466,0.003057983936741948,-1.304,3.781,0.81,94.008,1.54753
18,600.0,1,0.195013627409935,0.12678946554660797,0.28532,0.0032365815714001656,-1.46,3.766,0.74,93.813,1.53943
19,633.33,1,0.19287146627902985,0.12185902893543243,0.28749,0.003352927742525935,-1.476,3.666,0.616,93.686,1.53366
20,666.67,1,0.19633446633815765,0.12394630908966064,0.2877,0.0027755035553127527,-1.353,3.471,0.559,93.456,1.53081
21,700.0,1,0.20561625063419342,0.1349913626909256,0.28553,0.002577370498329401,-0.958,3.111,0.474,93.259,1.52321
22,733.33,1,0.21437011659145355,0.14088188111782074,0.28371,0.0022723383735865355,-0.668,2.734,0.459,92.996,1.51655
23,766.67,1,0.2136315405368805,0.13594187796115875,0.28492,0.0021653652656823397,-0.633,2.348,0.469,92.926,1.50448
24,800.0,1,0.21501988172531128,0.13069239258766174,0.28539,0.002111903391778469,-0.608,2.104,0.437,93.039,1.4983
25,835.0,1,0.21449051797389984,0.12868304550647736,0.2841,0.002339519327506423,-0.397,2.023,0.262,93.2,1.49312
26,868.33,1,0.21082434058189392,0.11794141680002213,0.2833,0.0021119273733347654,-0.279,2.074,-0.019,93.173,1.49394
27,901.67,1,0.20179502665996552,0.11397871375083923,0.28143,0.002219712594524026,0.006,1.895,0.048,93.19,1.49829
28,935.0,1,0.19422098994255066,0.09872987121343613,0.28581,0.003145949449390173,0.313,1.574,0.5,93.222,1.50376
29,968.33,1,0.18353639543056488,0.0944998562335968,0.29086,0.0026113707572221756,0.652,1.176,1.023,93.486,1.50696
30,1001.67,1,0.15712794661521912,0.07599187642335892,0.29956,0.0022731665521860123,0.831,1.038,1.44,93.733,1.50581
31,1035.0,1,0.13660821318626404,0.08033903688192368,0.30318,0.0019475866574794054,1.138,0.987,1.695,93.897,1.50914
