frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.32007333636283875,0.26398488879203796,0.22423,0.005651252344250679,0.151,4.891,0.681,151.625,1.17082
1,33.33,1,0.34262001514434814,0.2858004868030548,0.22348,0.004659000318497419,-0.456,4.934,0.591,151.781,1.1702
2,66.67,1,0.361095666885376,0.30398496985435486,0.21866,0.004290289245545864,-0.835,4.868,0.482,151.767,1.17012
3,100.0,1,0.3798748850822449,0.3123420476913452,0.21434,0.004253201652318239,-1.017,4.85,0.453,152.0,1.16942
4,133.33,1,0.39536818861961365,0.31949883699417114,0.21083,0.0035368220414966345,-1.145,4.846,0.439,151.772,1.16977
5,166.67,1,0.4061448872089386,0.3262498378753662,0.20754,0.0036052847281098366,-1.247,4.884,0.42,151.982,1.16915
6,200.0,1,0.40720948576927185,0.32670581340789795,0.20681,0.003589957719668746,-1.28,4.94,0.401,151.764,1.16947
7,233.33,1,0.40996837615966797,0.3285770118236542,0.20586,0.0032425683457404375,-1.404,5.069,0.376,151.967,1.16892
8,266.67,1,0.413039892911911,0.33093008399009705,0.20524,0.002989858156070113,-1.46,5.208,0.348,151.757,1.16918
9,300.0,1,0.4139323830604553,0.332390695810318,0.20541,0.0029158859979361296,-1.43,5.224,0.279,151.946,1.16856
10,333.33,1,0.41352155804634094,0.3332725167274475,0.20485,0.002975364914163947,-1.358,5.247,0.266,151.73,1.16914
11,366.67,1,0.41355517506599426,0.33740144968032837,0.20379,0.0030249259434640408,-1.359,5.268,0.23,151.936,1.16837
12,400.0,1,0.41238632798194885,0.33927083015441895,0.20224,0.003056112676858902,-1.327,5.344,0.199,151.64,1.16895
13,433.33,1,0.41349491477012634,0.3415567874908447,0.20169,0.0030153165571391582,-1.329,5.372,0.19,151.888,1.16851
14,466.67,1,0.4184764325618744,0.3433617949485779,0.19991,0.0030364335980266333,-1.281,5.409,0.208,151.713,1.16901
15,533.33,1,0.43299391865730286,0.3443585932254791,0.19736,0.0032566851004958153,-1.047,5.588,0.314,151.869,1.16834
16,566.67,1,0.56911301612854,0.5347110629081726,0.12631,0.0032424419187009335,-1.384,5.672,0.385,151.758,1.1689
17,600.0,1,0.6584469079971313,0.6595576405525208,0.07793,0.002923655789345503,-1.542,5.796,0.48,151.959,1.16847
18,633.33,1,0.7286285758018494,0.6966226100921631,0.0516,0.0026881264057010412,-1.675,5.904,0.458,151.775,1.16875
19,666.67,1,0.7310121059417725,0.6666028499603271,0.05523,0.0024688306730240583,-1.67,5.932,0.439,151.956,1.16821
20,700.0,1,0.6997830867767334,0.666694164276123,0.06425,0.0025000176392495632,-1.435,6.119,0.507,151.744,1.16844
21,733.33,1,0.6759533882141113,0.5323674082756042,0.09531,0.0025630604941397905,-1.323,6.2,0.468,151.841,1.16796
22,766.67,1,0.5789269804954529,0.4321942627429962,0.13747,0.00256152730435133,-1.084,6.204,0.482,151.671,1.1683
23,800.0,1,0.5059506893157959,0.367023766040802,0.166,0.0025604059919714928,-0.933,6.181,0.472,151.792,1.16818
24,833.33,1,0.4678642749786377,0.33897721767425537,0.18106,0.0026054917834699154,-0.801,6.149,0.481,151.615,1.16881
25,866.67,1,0.4481097459793091,0.3334236443042755,0.18839,0.0026563068386167288,-0.722,6.127,0.512,151.719,1.16826
26,900.0,1,0.44588369131088257,0.3328472971916199,0.19185,0.002557124476879835,-0.508,6.088,0.535,151.531,1.16889
27,933.33,1,0.44175198674201965,0.3339702785015106,0.19355,0.0026943706907331944,-0.343,6.042,0.544,151.637,1.16844
28,966.67,1,0.43780508637428284,0.3298395872116089,0.19588,0.003186268964782357,-0.198,6.013,0.559,151.444,1.16912
29,1000.0,1,0.4351334571838379,0.3251228332519531,0.19832,0.0034351754002273083,-0.103,6.049,0.581,151.405,1.16952
30,1033.33,1,0.4195581376552582,0.32358986139297485,0.20448,0.0030488769989460707,-0.049,6.07,0.591,151.417,1.16939
31,1066.67,1,0.40966731309890747,0.32437896728515625,0.20753,0.002893045311793685,0.088,6.037,0.702,151.554,1.16912
32,1100.0,1,0.39303553104400635,0.3244369328022003,0.21111,0.0024592492263764143,0.515,6.049,0.745,151.218,1.16996
