frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.2875087857246399,0.3365808129310608,0.20231,0.0070229265838861465,-6.859,1.644,-5.144,71.975,1.2968
1,33.33,1,0.29132217168807983,0.3429996967315674,0.20905,0.007158835884183645,-6.811,1.556,-5.073,71.166,1.38171
2,66.67,1,0.2883555293083191,0.3319447934627533,0.21487,0.006772826425731182,-6.493,1.703,-5.006,71.509,1.35896
3,200.0,1,0.28104883432388306,0.3314341902732849,0.21943,0.007568755187094212,-6.341,1.791,-5.11,71.223,1.37068
4,266.67,1,0.29733526706695557,0.33434537053108215,0.21735,0.009390341117978096,-5.944,1.92,-5.158,71.557,1.3323
5,333.33,1,0.32797136902809143,0.40051203966140747,0.20081,0.008414903655648232,-5.74,1.938,-5.169,71.863,1.31807
6,400.0,1,0.3802751302719116,0.4762271046638489,0.17485,0.007422795053571463,-5.737,2.026,-5.19,70.959,1.35895
7,433.33,1,0.38919124007225037,0.5048685073852539,0.16698,0.006900006905198097,-5.757,2.06,-5.183,71.171,1.35858
8,500.0,1,0.3982692360877991,0.513201117515564,0.16379,0.005888441577553749,-5.744,2.07,-5.178,70.492,1.39592
9,600.0,1,0.39912477135658264,0.502756655216217,0.16602,0.00530159892514348,-5.842,2.084,-5.136,71.512,1.33672
10,666.67,1,0.3964308500289917,0.49127331376075745,0.16918,0.005366123281419277,-5.843,2.064,-5.104,71.559,1.31795
11,766.67,1,0.3767467439174652,0.4761091470718384,0.17597,0.005512645002454519,-5.769,1.976,-5.034,71.597,1.3197
12,900.0,1,0.36251744627952576,0.4280439019203186,0.18822,0.005625664722174406,-5.86,1.896,-5.043,70.902,1.36913
13,966.67,1,0.34173640608787537,0.3950212597846985,0.19835,0.006135495845228434,-5.819,1.915,-5.028,70.989,1.38442
14,1100.0,1,0.3031756579875946,0.3322770893573761,0.21552,0.00871683843433857,-5.756,1.854,-5.012,70.543,1.39433
15,1200.0,1,0.28397390246391296,0.3027937412261963,0.22813,0.008743789047002792,-5.762,1.782,-5.073,71.728,1.31346
16,1300.0,1,0.26456403732299805,0.27228471636772156,0.23634,0.010289514437317848,-5.505,1.906,-5.098,70.531,1.4028
17,1366.67,1,0.2536928653717041,0.25760382413864136,0.24064,0.00873398594558239,-5.547,1.916,-5.074,71.617,1.33338
18,1433.33,1,0.2467053085565567,0.2508785128593445,0.24188,0.008746773935854435,-5.474,1.978,-5.081,71.762,1.31198
19,1566.67,1,0.23261265456676483,0.22383947670459747,0.24801,0.00918162614107132,-5.673,1.895,-5.101,70.653,1.39202
20,1666.67,1,0.23830412328243256,0.2332393229007721,0.24638,0.008398089557886124,-5.716,1.877,-5.087,70.637,1.36579
21,1766.67,1,0.24129341542720795,0.23052558302879333,0.24697,0.00782030913978815,-5.397,1.841,-5.084,70.634,1.37032
22,1833.33,1,0.25053149461746216,0.22711068391799927,0.2472,0.005359606817364693,-5.154,1.932,-5.084,71.087,1.3206
23,1900.0,1,0.24353839457035065,0.2131643146276474,0.24968,0.004746537655591965,-5.188,1.98,-5.133,71.824,1.30786
24,2000.0,1,0.23583562672138214,0.20392705500125885,0.25196,0.005288202315568924,-5.042,1.913,-5.075,71.812,1.30705
25,2066.67,1,0.23950910568237305,0.20277859270572662,0.2519,0.005202071741223335,-5.064,1.943,-4.998,71.865,1.30718
26,2166.67,1,0.24273723363876343,0.21887971460819244,0.25014,0.005290123634040356,-5.267,1.912,-5.007,71.764,1.2986
27,2200.0,1,0.24488207697868347,0.2304922193288803,0.24688,0.006866726092994213,-5.333,1.837,-5.02,71.625,1.31895
28,2266.67,1,0.24116109311580658,0.2423158884048462,0.24336,0.007935025729238987,-5.231,1.807,-5.016,70.8,1.37596
29,2400.0,1,0.2693089246749878,0.28060582280158997,0.23244,0.009031296707689762,-5.027,1.682,-5.056,71.404,1.32057
