frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.2015104591846466,0.10802986472845078,0.26233,0.0014277276350185275,-5.581,0.479,-1.748,119.943,1.08077
1,33.33,1,0.2008972018957138,0.10973675549030304,0.26894,0.0014475390780717134,-5.456,0.712,-1.662,120.091,1.08091
2,66.67,1,0.1703709065914154,0.10134290158748627,0.27371,0.0018999883905053139,-4.503,0.932,-1.517,120.101,1.08057
3,100.0,1,0.1613994836807251,0.09727644175291061,0.27686,0.0020425606053322554,-4.43,0.966,-1.435,120.306,1.08046
4,133.33,1,0.16791599988937378,0.10387581586837769,0.27442,0.0022141498047858477,-4.243,1.034,-1.286,120.121,1.07999
5,166.67,1,0.17957445979118347,0.11592034250497818,0.27119,0.0023102364502847195,-4.227,1.076,-1.238,120.407,1.0794
6,200.0,1,0.18774349987506866,0.12595218420028687,0.26901,0.002430057618767023,-4.198,1.178,-1.182,120.072,1.08018
7,233.33,1,0.1914076954126358,0.12924763560295105,0.26873,0.002599491272121668,-4.21,1.328,-1.041,120.393,1.07907
8,266.67,1,0.18861490488052368,0.130948007106781,0.26784,0.004101816564798355,-4.025,1.385,-0.916,120.028,1.07962
9,300.0,1,0.18983034789562225,0.13739246129989624,0.26724,0.0049077849835157394,-4.12,1.357,-0.818,120.334,1.07892
10,333.33,1,0.19132719933986664,0.14358483254909515,0.26655,0.005559857934713364,-4.293,1.315,-0.82,120.033,1.07934
11,366.67,1,0.18659865856170654,0.14153830707073212,0.26647,0.0060767363756895065,-4.366,1.281,-0.842,120.272,1.07865
12,400.0,1,0.18507356941699982,0.14370375871658325,0.26657,0.00658079469576478,-4.296,1.34,-0.808,120.021,1.07907
13,433.33,1,0.16693852841854095,0.12321758270263672,0.26666,0.04343020170927048,-4.106,1.236,-0.778,120.289,1.07835
14,466.67,1,0.16452792286872864,0.11329680681228638,0.26488,0.20010901987552643,-3.893,1.156,-0.784,119.941,1.07915
15,500.0,1,0.17250247299671173,0.11243392527103424,0.26373,0.22414712607860565,-3.427,1.087,-0.81,120.225,1.0781
16,533.33,1,0.1779545694589615,0.11280521750450134,0.26309,0.21303032338619232,-3.217,1.151,-0.771,119.863,1.07872
17,566.67,1,0.1845281571149826,0.1140846386551857,0.26222,0.1790304332971573,-2.983,1.21,-0.768,120.145,1.0778
18,600.0,1,0.18595163524150848,0.11457066982984543,0.26101,0.18267105519771576,-2.872,1.29,-0.75,119.893,1.0784
19,633.33,1,0.18782544136047363,0.1177862137556076,0.26045,0.14992530643939972,-2.732,1.318,-0.754,120.141,1.07796
20,666.67,1,0.19475191831588745,0.1254337728023529,0.26003,0.10024010390043259,-2.669,1.226,-0.764,119.889,1.07879
21,700.0,1,0.1964488923549652,0.1322476863861084,0.26143,0.03532238304615021,-2.688,1.217,-0.729,120.134,1.07821
22,733.33,1,0.20274221897125244,0.13633877038955688,0.26274,0.011599133722484112,-2.626,1.181,-0.726,119.834,1.07858
23,766.67,1,0.20837078988552094,0.1396719515323639,0.26315,0.006184696685522795,-2.462,1.196,-0.731,120.074,1.07828
24,800.0,1,0.2065998762845993,0.14226897060871124,0.26124,0.0035935158375650644,-2.328,1.154,-0.777,119.779,1.07902
25,833.33,1,0.20535120368003845,0.14647147059440613,0.2594,0.0025626583956182003,-2.015,1.106,-0.8,120.039,1.07839
26,866.67,1,0.21100276708602905,0.1548522263765335,0.2551,0.0020464768167585135,-1.844,1.167,-0.792,119.765,1.07863
27,900.0,1,0.21731287240982056,0.1601206362247467,0.25246,0.0014728233218193054,-1.64,1.276,-0.934,119.807,1.07855
28,933.33,1,0.22880104184150696,0.17265844345092773,0.24545,0.0012943854089826345,-1.554,1.466,-1.11,119.59,1.07885
