frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.03742826730012894,0.040286265313625336,0.34251,0.0022959252819418907,-0.436,-10.606,7.756,41.354,1.06219
1,33.37,1,0.05620798468589783,0.043454963713884354,0.32887,0.00045666968799196184,0.502,-10.176,6.814,42.376,1.07703
2,66.73,1,0.0732041448354721,0.04880665987730026,0.32074,0.0003231892769690603,1.517,-10.367,6.875,43.049,1.10075
3,100.1,1,0.07722548395395279,0.05021877959370613,0.31705,0.00033453141804784536,1.63,-10.415,6.982,43.119,1.11603
4,133.47,1,0.09644883126020432,0.05792759731411934,0.31157,0.0003872397937811911,1.943,-10.535,7.225,42.514,1.12037
5,166.83,1,0.1020374521613121,0.05940687656402588,0.30959,0.00042037898674607277,2.114,-10.521,7.565,41.619,1.11186
6,200.2,1,0.08670369535684586,0.05780784413218498,0.31182,0.00040989345870912075,2.101,-10.498,7.851,40.386,1.09648
7,233.57,1,0.07573597878217697,0.05926040560007095,0.31426,0.0003811109345406294,2.018,-10.317,8.017,39.343,1.07827
8,266.93,1,0.07076150923967361,0.058668043464422226,0.31722,0.00037781576975248754,1.892,-10.117,8.125,38.785,1.06916
9,300.3,1,0.06757553666830063,0.06378810107707977,0.3144,0.0003448768984526396,1.559,-9.818,8.211,38.646,1.0649
10,333.67,1,0.06605631113052368,0.0634528398513794,0.31204,0.0003237196942791343,1.223,-9.456,8.26,38.494,1.06449
11,367.03,1,0.05721199885010719,0.05935504660010338,0.31653,0.0003260044031776488,0.815,-8.828,8.072,38.4,1.06408
12,400.4,1,0.04778240621089935,0.04920828342437744,0.32322,0.00031112501164898276,0.303,-8.473,7.918,38.221,1.06561
13,433.77,1,0.04373311623930931,0.04122597351670265,0.32537,0.00033360844827257097,-0.19,-8.147,7.778,38.009,1.06561
14,467.13,1,0.04113905876874924,0.033291153609752655,0.32704,0.00036830618046224117,-0.901,-7.844,7.468,37.724,1.06596
15,500.5,1,0.035751547664403915,0.02258472330868244,0.33078,0.0003973059356212616,-1.762,-7.538,7.331,37.441,1.06655
16,533.87,1,0.029704878106713295,0.017782963812351227,0.33752,0.000404250284191221,-2.615,-6.97,7.166,37.084,1.06757
17,567.23,1,0.022922616451978683,0.014504071325063705,0.34075,0.0004273687954992056,-3.346,-6.547,6.943,36.843,1.06751
18,600.6,1,0.02421313337981701,0.015005407854914665,0.33746,0.0004178477684035897,-4.086,-6.088,6.622,36.514,1.06834
19,633.97,1,0.028621697798371315,0.01668386720120907,0.33351,0.0004379754245746881,-4.616,-5.554,6.245,36.288,1.06978
20,667.33,1,0.03259856998920441,0.016858438029885292,0.3308,0.000427141145337373,-5.423,-5.088,5.882,36.183,1.07041
21,700.7,1,0.030708493664860725,0.01593366079032421,0.33207,0.00038204019074328244,-6.166,-4.569,5.32,36.359,1.07098
22,734.07,1,0.028925947844982147,0.016310609877109528,0.33371,0.00037358724512159824,-6.48,-4.077,4.904,36.375,1.07246
23,767.43,1,0.02428407222032547,0.014940697699785233,0.33809,0.0004011103883385658,-6.712,-3.816,4.498,36.45,1.07518
24,800.8,1,0.021152237430214882,0.014344761148095131,0.34245,0.0003551732806954533,-6.948,-3.585,4.05,36.428,1.0777
25,834.17,1,0.023972058668732643,0.016481945291161537,0.33955,0.00034643473918549716,-7.017,-3.174,4.054,36.425,1.07782
26,867.53,1,0.02510172501206398,0.01743737794458866,0.34018,0.0003512503462843597,-7.145,-3.146,3.733,37.186,1.07892
27,900.9,1,0.026942070573568344,0.016921574249863625,0.34113,0.00034898833837360144,-7.07,-2.677,3.176,37.822,1.08055
28,934.27,1,0.03960162773728371,0.020563732832670212,0.33289,0.00032156897941604257,-6.848,-2.07,2.502,38.264,1.08089
