frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.24855270981788635,0.21320487558841705,0.25043,0.020449521020054817,6.883,-0.174,0.956,110.945,0.92204
1,64.03,1,0.23934954404830933,0.20492416620254517,0.25138,0.021197142079472542,6.817,-0.301,0.902,110.972,0.9215
2,128.0,1,0.22887255251407623,0.1988389492034912,0.25065,0.021359987556934357,6.917,-0.435,0.833,110.996,0.92236
3,192.13,1,0.226614311337471,0.19491885602474213,0.25118,0.02133001759648323,6.961,-0.507,0.81,110.954,0.92183
4,240.0,1,0.22347913682460785,0.19034159183502197,0.2515,0.0205486249178648,6.996,-0.561,0.788,111.08,0.92101
5,304.2,1,0.24424205720424652,0.20762518048286438,0.23825,0.020963113754987717,7.079,-0.574,0.814,111.054,0.92165
6,368.17,1,0.2430889904499054,0.19763822853565216,0.2384,0.02173340879380703,7.037,-0.628,0.84,110.977,0.92095
7,432.13,1,0.2586449980735779,0.20555716753005981,0.23317,0.021349821239709854,7.063,-0.633,0.818,111.079,0.92323
8,479.97,1,0.2592453956604004,0.2074698805809021,0.23272,0.020950712263584137,7.065,-0.707,0.832,111.087,0.92196
9,544.27,1,0.2654433846473694,0.20746630430221558,0.23173,0.020890027284622192,7.032,-0.709,0.791,111.008,0.9219
10,608.6,1,0.25476643443107605,0.2071574628353119,0.233,0.019288767129182816,7.101,-0.707,0.819,111.007,0.92222
11,672.3,1,0.2501866817474365,0.20046071708202362,0.234,0.01933494210243225,6.976,-0.684,0.825,111.046,0.92244
12,720.1,1,0.25059837102890015,0.2013104408979416,0.23424,0.019102007150650024,6.941,-0.677,0.861,111.01,0.92243
13,784.37,1,0.2560219168663025,0.20263206958770752,0.23272,0.019663257524371147,6.91,-0.663,0.811,111.046,0.92219
14,847.97,1,0.255129337310791,0.20605707168579102,0.23194,0.01921992562711239,6.917,-0.664,0.806,111.002,0.92292
15,912.2,1,0.2504890263080597,0.204424187541008,0.23292,0.01892923377454281,6.901,-0.622,0.754,110.984,0.92404
16,960.3,1,0.24862174689769745,0.204768106341362,0.23326,0.019333556294441223,6.913,-0.622,0.73,111.008,0.92317
17,1024.17,1,0.24739466607570648,0.20489288866519928,0.23363,0.019473986700177193,6.939,-0.618,0.75,111.019,0.92307
18,1088.2,1,0.25191035866737366,0.20958082377910614,0.23143,0.02026284858584404,6.952,-0.624,0.74,110.956,0.92441
19,1152.03,1,0.25204575061798096,0.20870932936668396,0.23145,0.02094206213951111,6.953,-0.603,0.728,111.085,0.92336
20,1199.93,1,0.2593560516834259,0.21880896389484406,0.22845,0.022349635139107704,6.988,-0.61,0.73,111.071,0.9225
21,1263.93,1,0.26978397369384766,0.22058019042015076,0.22758,0.02208154834806919,6.971,-0.675,0.756,110.991,0.9227
22,1327.9,1,0.2769516706466675,0.22088688611984253,0.22759,0.022287555038928986,6.994,-0.682,0.759,111.083,0.92355
23,1391.9,1,0.27015578746795654,0.22072908282279968,0.22825,0.021217377856373787,7.093,-0.643,0.761,111.111,0.92096
24,1439.97,1,0.27289173007011414,0.22032329440116882,0.22806,0.021901043131947517,7.053,-0.627,0.749,110.95,0.92374
25,1503.97,1,0.27415013313293457,0.2220117449760437,0.22757,0.021762210875749588,7.067,-0.632,0.757,111.033,0.92265
26,1568.2,1,0.27702534198760986,0.22725379467010498,0.22587,0.02193288691341877,7.053,-0.65,0.776,111.057,0.92353
27,1631.97,1,0.28070375323295593,0.22780419886112213,0.22532,0.022607523947954178,7.037,-0.669,0.777,110.941,0.92392
28,1680.0,1,0.2809984087944031,0.22901348769664764,0.22546,0.02260022796690464,7.04,-0.672,0.774,111.116,0.92278
29,1744.07,1,0.27945616841316223,0.22858867049217224,0.22583,0.02320544607937336,7.044,-0.69,0.756,110.933,0.92364
30,1808.0,1,0.2785339653491974,0.22241875529289246,0.22781,0.023570433259010315,7.103,-0.667,0.721,110.916,0.92173
31,1872.37,1,0.2707114517688751,0.21777397394180298,0.22906,0.023781688883900642,7.067,-0.595,0.729,110.986,0.9239
32,1920.33,1,0.25504225492477417,0.21576204895973206,0.23367,0.023087795823812485,7.098,-0.595,0.747,110.975,0.9228
33,1984.3,1,0.23551619052886963,0.19318288564682007,0.243,0.022574445232748985,7.12,-0.573,0.742,110.964,0.92406
34,2048.6,1,0.21583491563796997,0.17325815558433533,0.25174,0.02232491225004196,7.141,-0.572,0.739,111.018,0.92137
