frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.15812864899635315,0.08506560325622559,0.27651,0.0075120702385902405,-1.327,-1.006,0.672,101.872,1.2658
1,33.36,1,0.16879121959209442,0.09546966105699539,0.27437,0.00689159519970417,-1.559,-1.102,0.599,101.978,1.26646
2,66.72,1,0.1743444800376892,0.11663374304771423,0.27139,0.007273230701684952,-1.638,-1.137,0.574,102.179,1.26557
3,100.07,1,0.1791684478521347,0.1301153004169464,0.26842,0.008247214369475842,-1.722,-1.14,0.528,102.151,1.26475
4,133.43,1,0.18434175848960876,0.13787655532360077,0.2673,0.008603200316429138,-1.742,-1.152,0.474,102.157,1.26477
5,166.79,1,0.17023271322250366,0.12360826879739761,0.2716,0.009638880379498005,-1.808,-0.877,0.365,102.408,1.26323
6,200.15,1,0.17403742671012878,0.1370011270046234,0.26898,0.009996511042118073,-1.728,-0.839,0.288,102.369,1.26196
7,233.51,1,0.18762744963169098,0.14714689552783966,0.26638,0.010481863282620907,-1.689,-0.757,0.187,102.388,1.26343
8,266.87,1,0.18806502223014832,0.14948685467243195,0.26579,0.010600362904369831,-1.618,-0.647,0.149,102.708,1.26233
9,300.22,1,0.19022950530052185,0.1557527780532837,0.26382,0.010934398509562016,-1.604,-0.57,0.076,102.808,1.26481
10,333.58,1,0.17245016992092133,0.13714292645454407,0.26955,0.011162362061440945,-1.621,-0.465,0.076,103.233,1.26076
11,366.94,1,0.17876693606376648,0.14075221121311188,0.26773,0.00990249589085579,-1.532,-0.241,0.003,103.33,1.26157
12,400.3,1,0.1665324568748474,0.13323497772216797,0.26948,0.010279706679284573,-1.333,-0.033,-0.021,103.412,1.2682
13,433.66,1,0.1899503916501999,0.1525900810956955,0.26165,0.010725612752139568,-1.105,0.245,-0.059,103.295,1.28074
14,467.02,1,0.20503263175487518,0.16716699302196503,0.25785,0.010187732987105846,-1.162,0.355,-0.094,104.569,1.2839
15,500.37,1,0.27497175335884094,0.22121669352054596,0.23367,0.011238948442041874,-1.386,0.519,-0.117,104.853,1.28784
16,533.73,1,0.5248863697052002,0.4371547996997833,0.13612,0.012059732340276241,-2.02,0.908,-0.206,105.658,1.29442
17,567.09,1,0.63683021068573,0.5661565661430359,0.0839,0.010596053674817085,-2.568,1.193,-0.255,106.454,1.29344
18,600.45,1,0.6432145833969116,0.5856279134750366,0.07661,0.00956759788095951,-3.096,1.304,-0.221,107.689,1.28863
19,633.81,1,0.6462618112564087,0.5872191190719604,0.07479,0.00877426378428936,-3.544,1.516,-0.202,112.007,1.30287
20,667.16,1,0.6419477462768555,0.5883111357688904,0.07815,0.0068648988381028175,-4.063,1.848,-0.398,112.557,1.2987
21,700.52,1,0.6491650342941284,0.5877472162246704,0.07632,0.006118479650467634,-4.518,2.19,-0.583,112.497,1.29944
22,733.88,1,0.6076710820198059,0.5603197813034058,0.08979,0.0058764321729540825,-5.068,2.661,-0.58,112.52,1.29965
23,767.24,1,0.5753039717674255,0.5614869594573975,0.10001,0.005422016605734825,-5.674,2.959,-0.559,112.236,1.30049
24,800.6,1,0.5201855897903442,0.4201256334781647,0.13993,0.005340180825442076,-6.07,3.103,-0.57,111.919,1.30322
25,833.96,1,0.4368138015270233,0.3314536511898041,0.17171,0.004764148965477943,-6.114,3.021,-0.591,111.208,1.30975
26,867.31,1,0.39459022879600525,0.277771532535553,0.19242,0.004810786806046963,-6.183,3.018,-0.689,110.861,1.31174
27,900.67,1,0.35746482014656067,0.26219263672828674,0.20515,0.005805102176964283,-6.247,2.945,-0.78,110.213,1.31855
28,934.03,1,0.3137340247631073,0.2433934360742569,0.21914,0.009873053058981895,-6.286,2.966,-0.873,109.856,1.32026
29,967.39,1,0.2647900879383087,0.2220279574394226,0.23221,0.024427559226751328,-6.352,3.04,-1.005,109.321,1.32416
30,1000.75,1,0.24201856553554535,0.2062763273715973,0.24029,0.027327250689268112,-6.463,3.177,-1.092,108.987,1.32392
31,1034.11,1,0.21996143460273743,0.1734911948442459,0.25554,0.025376861914992332,-6.622,3.341,-1.129,108.292,1.3342
32,1067.46,1,0.18750512599945068,0.16092152893543243,0.26676,0.026393068954348564,-6.929,3.403,-1.178,108.1,1.33456
33,1100.82,1,0.176963210105896,0.1521472930908203,0.27304,0.039031874388456345,-7.067,3.455,-1.281,107.858,1.32891
34,1134.18,1,0.16725611686706543,0.14097915589809418,0.28071,0.04196160286664963,-7.255,3.462,-1.5,107.827,1.32671
35,1167.54,1,0.15043461322784424,0.13168099522590637,0.28773,0.0511794276535511,-7.491,3.23,-1.631,107.559,1.32783
36,1200.9,1,0.15258219838142395,0.14416684210300446,0.28526,0.05313926190137863,-7.62,3.023,-1.555,107.364,1.33088
37,1234.25,1,0.15799613296985626,0.14722058176994324,0.2834,0.0470118410885334,-7.607,2.877,-1.344,107.33,1.33286
38,1267.61,1,0.1698567271232605,0.15705250203609467,0.27997,0.027911541983485222,-7.458,2.692,-1.14,107.461,1.33364
39,1300.97,1,0.17994225025177002,0.16455577313899994,0.27443,0.02178804762661457,-7.391,2.499,-0.965,107.276,1.33327
40,1334.33,1,0.18073076009750366,0.16541756689548492,0.27234,0.014896607957780361,-7.3,2.314,-0.775,107.39,1.33212
41,1367.69,1,0.1896541863679886,0.16488656401634216,0.27321,0.011828320100903511,-7.046,2.11,-0.632,107.615,1.32847
42,1401.05,1,0.20002473890781403,0.15406733751296997,0.27341,0.010675003752112389,-6.658,1.892,-0.46,107.829,1.32657
43,1434.4,1,0.2055678814649582,0.15383194386959076,0.27458,0.009977426379919052,-6.284,1.739,-0.195,107.896,1.32594
44,1467.76,1,0.2037191092967987,0.1524372398853302,0.2771,0.008979924023151398,-5.967,1.5,0.056,108.165,1.32473
45,1501.12,1,0.19057050347328186,0.15043073892593384,0.2802,0.007117990870028734,-5.772,1.317,0.255,108.153,1.32813
46,1534.48,1,0.18744337558746338,0.15371277928352356,0.28013,0.006918532308191061,-5.638,1.1,0.431,108.272,1.32836
47,1567.84,1,0.18471919000148773,0.1504192352294922,0.28289,0.006756766699254513,-5.618,0.894,0.469,108.234,1.32711
48,1601.2,1,0.18596582114696503,0.1563243567943573,0.28105,0.0063705756329,-5.55,0.575,0.599,108.529,1.32874
49,1634.55,1,0.18456757068634033,0.15636864304542542,0.28112,0.0061937239952385426,-5.55,0.364,0.661,108.571,1.32869
50,1667.91,1,0.1854911893606186,0.15347285568714142,0.28053,0.006016283296048641,-5.596,0.248,0.775,108.769,1.32749
