frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.061944395303726196,0.0486796610057354,0.30994,0.001375624444335699,-10.527,4.069,0.615,84.972,1.48608
1,33.33,1,0.09498605877161026,0.08054269850254059,0.30492,0.0016354969702661037,-11.001,4.266,0.542,85.102,1.48184
2,66.67,1,0.11426510661840439,0.1080382764339447,0.29972,0.001881041331216693,-11.305,4.381,0.453,85.266,1.47974
3,100.0,1,0.132664754986763,0.11367757618427277,0.29574,0.001748541253618896,-11.679,4.466,0.396,85.519,1.4783
4,133.33,1,0.1384699046611786,0.11147794872522354,0.29483,0.0018995300633832812,-12.518,4.503,0.301,85.671,1.48043
5,166.67,1,0.1420595943927765,0.11446966230869293,0.28906,0.001970637356862426,-12.758,4.598,0.247,85.973,1.47868
6,200.0,1,0.1379571110010147,0.10035494714975357,0.29297,0.0017383468803018332,-13.262,4.605,0.17,86.013,1.47864
7,233.33,1,0.14700648188591003,0.11542953550815582,0.2901,0.0017564276931807399,-13.956,4.646,0.073,86.173,1.47551
8,266.67,1,0.1499006599187851,0.12326741963624954,0.28709,0.0015547083457931876,-14.517,4.677,0.017,86.061,1.47547
9,300.0,1,0.14417009055614471,0.12085309624671936,0.28661,0.0012797316303476691,-15.109,4.636,-0.053,86.236,1.47251
10,333.33,1,0.1424829214811325,0.13110163807868958,0.28591,0.0012736438075080514,-15.516,4.637,-0.145,86.356,1.47199
11,366.67,1,0.14705532789230347,0.1531180888414383,0.28151,0.001164497691206634,-15.926,4.725,-0.254,86.578,1.47223
12,400.0,1,0.1479126513004303,0.18090733885765076,0.28123,0.0012939429143443704,-16.105,4.952,-0.487,86.721,1.47017
13,433.33,1,0.16030751168727875,0.20428282022476196,0.27979,0.0012899038847535849,-16.245,5.161,-0.706,87.088,1.4699
14,466.67,1,0.16458122432231903,0.22045516967773438,0.27811,0.00122784951236099,-16.402,5.385,-0.88,87.363,1.47146
15,500.0,1,0.17097489535808563,0.2292424738407135,0.27699,0.0010932752629742026,-16.508,5.612,-0.951,87.996,1.47065
16,533.33,1,0.16904793679714203,0.23141738772392273,0.27613,0.0010239507537335157,-16.743,5.712,-1.058,88.439,1.47229
17,566.67,1,0.16582636535167694,0.226475790143013,0.2759,0.0009414823725819588,-17.023,5.857,-1.217,89.203,1.46839
18,600.0,1,0.1597088724374771,0.22027863562107086,0.27664,0.0008269819081760943,-17.415,5.91,-1.368,89.722,1.46894
19,633.33,1,0.1528065949678421,0.2105066031217575,0.27817,0.0007820756291039288,-17.489,5.938,-1.51,90.437,1.4651
20,666.67,1,0.15132978558540344,0.21084697544574738,0.27772,0.0007643921999260783,-17.654,5.938,-1.701,90.543,1.46737
21,700.0,1,0.1493319272994995,0.21769312024116516,0.27561,0.0007643316639587283,-17.794,5.957,-1.901,90.683,1.46673
22,733.33,1,0.16728344559669495,0.24482539296150208,0.27255,0.0007544951513409615,-17.727,5.924,-1.978,90.433,1.46711
23,766.67,1,0.5558220744132996,0.6060450077056885,0.13498,0.0011238866718485951,-17.733,6.053,-2.024,89.919,1.46741
24,801.67,1,0.6994165182113647,0.6950139403343201,0.0762,0.001338649308308959,-17.963,6.095,-1.994,89.125,1.46909
25,835.0,1,0.6358151435852051,0.6540921926498413,0.09354,0.0014539342373609543,-17.948,5.987,-1.882,88.299,1.46754
26,868.33,1,0.5494100451469421,0.5812539458274841,0.12908,0.001413632184267044,-17.871,6.0,-1.747,87.448,1.46903
27,901.67,1,0.44343680143356323,0.46677684783935547,0.17489,0.0011699148453772068,-17.805,6.013,-1.764,86.545,1.46998
28,935.0,1,0.3611024022102356,0.38038870692253113,0.20595,0.001036450150422752,-17.761,6.037,-1.815,85.434,1.47131
29,968.33,1,0.3046296536922455,0.3200044631958008,0.22718,0.001036064699292183,-17.737,6.02,-1.879,84.605,1.47156
30,1001.67,1,0.27324938774108887,0.3012009561061859,0.23604,0.001118914457038045,-17.61,6.025,-1.93,83.334,1.47555
31,1035.0,1,0.2584700584411621,0.282600998878479,0.24153,0.0011701015755534172,-17.542,6.128,-1.96,82.93,1.47591
32,1068.33,1,0.25315481424331665,0.2722678482532501,0.24291,0.0012719715014100075,-17.508,6.249,-1.772,82.452,1.47841
33,1101.67,1,0.23856227099895477,0.2616622745990753,0.2468,0.0013188091106712818,-17.595,6.279,-1.572,82.249,1.47897
34,1135.0,1,0.22191837430000305,0.2442851960659027,0.25309,0.0012332128826528788,-17.679,6.277,-1.345,82.027,1.47187
35,1168.33,1,0.2136484831571579,0.22965233027935028,0.25715,0.0011030518217012286,-17.941,6.035,-1.145,82.286,1.4702
36,1201.67,1,0.1962600201368332,0.20661891996860504,0.26691,0.001046392717398703,-18.283,5.642,-1.036,82.187,1.47092
37,1235.0,1,0.18081223964691162,0.19766183197498322,0.27244,0.0009860820136964321,-18.747,5.154,-0.924,82.322,1.46362
38,1268.33,1,0.16966970264911652,0.18323418498039246,0.27768,0.0008441447862423956,-19.098,4.75,-0.783,82.338,1.45937
39,1301.67,1,0.1743374913930893,0.1573277860879898,0.28849,0.0006714806659147143,-19.362,4.416,-0.561,82.749,1.45156
40,1335.0,1,0.16536027193069458,0.13668477535247803,0.29125,0.0006449181237258017,-20.043,3.725,-0.25,82.655,1.44895
41,1368.33,1,0.14100705087184906,0.11777384579181671,0.29549,0.0004769257502630353,-20.832,2.835,0.024,82.755,1.43976
42,1401.67,1,0.12456409633159637,0.11577577888965607,0.29605,0.0003827697073575109,-21.393,1.832,0.371,82.542,1.44132
43,1435.0,1,0.10291559994220734,0.10197179764509201,0.29723,0.00032184223528020084,-21.702,1.122,0.621,82.521,1.43359
44,1468.33,1,0.09057000279426575,0.08774958550930023,0.29876,0.00026605548919178545,-22.059,0.545,0.717,82.568,1.42758
45,1501.67,1,0.08653435856103897,0.08448362350463867,0.30067,0.00024815084179863334,-22.273,0.212,0.932,82.42,1.42639
46,1535.0,1,0.0852227583527565,0.08662524819374084,0.30071,0.00027060401043854654,-22.932,-0.298,1.099,82.427,1.42604
47,1568.33,1,0.07886608690023422,0.08227786421775818,0.30212,0.00024243176449090242,-23.236,-0.79,1.38,82.584,1.42435
48,1601.67,1,0.07562589645385742,0.07157831639051437,0.305,0.00025096419267356396,-23.528,-1.523,1.664,83.582,1.42057
49,1635.0,1,0.06977999955415726,0.0645168274641037,0.30815,0.00022701499983668327,-23.595,-2.373,1.921,84.674,1.41482
50,1668.33,1,0.0994495302438736,0.09543245285749435,0.29524,0.00036040294799022377,-23.701,-3.044,1.867,84.646,1.41786
51,1701.67,1,0.10328525304794312,0.09211933612823486,0.29251,0.00044220563722774386,-24.337,-3.972,2.3,84.934,1.41328
52,1735.0,1,0.10616239160299301,0.0956261083483696,0.29311,0.0004954377072863281,-25.226,-5.076,2.74,84.638,1.41722
53,1768.33,1,0.10845884680747986,0.08688947558403015,0.2912,0.0005080303526483476,-25.767,-6.078,2.939,84.692,1.41594
54,1801.67,1,0.12474477291107178,0.09155304729938507,0.28658,0.0005036487709730864,-26.053,-7.01,3.372,84.489,1.41685
55,1835.0,1,0.12335401773452759,0.0969645157456398,0.28784,0.0004390164976939559,-26.17,-8.115,3.677,84.678,1.413
56,1868.33,1,0.10844432562589645,0.08683726191520691,0.29674,0.0004739894066005945,-26.361,-9.553,4.091,84.376,1.41492
57,1901.67,1,0.10050757974386215,0.07792475074529648,0.30325,0.0003678375796880573,-26.146,-10.413,4.492,84.519,1.41206
58,1935.0,1,0.09054629504680634,0.07593516260385513,0.31177,0.0003706709248945117,-25.847,-10.904,4.845,84.28,1.41485
59,1968.33,1,0.0893363282084465,0.07901440560817719,0.31243,0.0004207107122056186,-25.793,-11.406,5.079,84.349,1.41409
60,2001.67,1,0.09432247281074524,0.08080925047397614,0.31306,0.00034903758205473423,-25.701,-11.836,5.308,83.836,1.41582
61,2035.0,1,0.10159587115049362,0.08399587869644165,0.30841,0.0003326717996969819,-25.621,-11.988,5.356,83.7,1.41293
62,2068.33,1,0.09525507688522339,0.08407444506883621,0.30923,0.0003587740648072213,-25.646,-12.23,5.331,83.569,1.41375
63,2101.67,1,0.08433610200881958,0.08168305456638336,0.31056,0.00035742015461437404,-25.433,-12.375,5.278,83.195,1.41593
64,2135.0,1,0.08441430330276489,0.08126726746559143,0.30981,0.00037608336424455047,-25.412,-12.397,5.183,83.016,1.41837
65,2168.33,1,0.08383532613515854,0.0768243670463562,0.31135,0.00036337977508082986,-25.464,-12.336,5.124,83.076,1.43515
66,2201.67,1,0.08486349135637283,0.07392694056034088,0.31185,0.0003588811377994716,-25.525,-12.381,5.089,82.796,1.44462
67,2235.0,1,0.08727925270795822,0.07458467036485672,0.3105,0.0003618753980845213,-25.551,-12.392,5.045,82.871,1.4446
68,2268.33,1,0.09001381695270538,0.07599136233329773,0.31046,0.0003679906658362597,-25.591,-12.501,4.999,82.652,1.44437
69,2301.67,1,0.09029587358236313,0.07704795897006989,0.31101,0.0003519180172588676,-25.422,-12.554,4.88,82.267,1.44304
70,2335.0,1,0.0914556235074997,0.07734686136245728,0.31143,0.00038898229831829667,-25.312,-12.541,4.802,81.382,1.4433
71,2368.33,1,0.10140834003686905,0.08255581557750702,0.30902,0.00042441606638021767,-25.207,-12.486,4.707,80.807,1.44743
72,2401.67,1,0.10235093533992767,0.08001568913459778,0.30905,0.00042635927093215287,-25.0,-12.393,4.574,80.089,1.44971
73,2436.67,1,0.0993378758430481,0.08130466192960739,0.30799,0.00040798148256726563,-24.829,-12.162,4.408,79.691,1.45326
74,2470.0,1,0.09550170600414276,0.07941531389951706,0.30818,0.00041375309228897095,-24.688,-11.934,4.205,79.221,1.45948
75,2503.33,1,0.09970293939113617,0.08023236691951752,0.30531,0.00042479290277697146,-24.455,-11.664,4.014,79.179,1.45808
76,2536.67,1,0.15099778771400452,0.14390234649181366,0.27821,0.0005012524197809398,-24.223,-11.454,3.753,79.066,1.46292
77,2570.0,1,0.7215832471847534,0.62864089012146,0.0858,0.0006369156762957573,-24.413,-11.157,3.574,79.224,1.46322
