frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.08935154229402542,0.04729430004954338,0.34083,0.0008521366398781538,5.376,1.633,-0.8,120.744,1.40028
1,33.56,1,0.11899280548095703,0.052915241569280624,0.33276,0.0009506561909802258,5.048,1.538,-0.855,120.679,1.40266
2,67.12,1,0.13529689610004425,0.05650777369737625,0.32643,0.001106233918108046,4.712,1.499,-0.914,120.951,1.40079
3,100.69,1,0.16212785243988037,0.06294849514961243,0.31558,0.0012332834303379059,4.252,1.512,-1.1,121.664,1.39784
4,134.27,1,0.17486056685447693,0.06546221673488617,0.30859,0.0012859773123636842,3.881,1.665,-1.231,121.936,1.3976
5,167.84,1,0.18494410812854767,0.08158685266971588,0.30072,0.0012938209110870957,3.593,1.813,-1.335,122.133,1.39835
6,201.42,1,0.19127106666564941,0.089609295129776,0.29775,0.0012329122982919216,3.392,1.913,-1.384,122.261,1.3956
7,234.98,1,0.19253209233283997,0.09127166122198105,0.2971,0.001242966391146183,3.089,2.065,-1.361,122.457,1.3985
8,268.54,1,0.18896876275539398,0.0927448719739914,0.29708,0.0012102753389626741,3.016,2.138,-1.438,122.507,1.39976
9,302.11,1,0.18349018692970276,0.094480000436306,0.29687,0.0012140913167968392,2.845,2.227,-1.597,122.518,1.39555
10,335.68,1,0.18204064667224884,0.0971214696764946,0.29625,0.0011625001206994057,2.66,2.257,-1.694,122.521,1.39291
11,369.26,1,0.18164905905723572,0.09236873686313629,0.29695,0.0011795604368671775,2.528,2.307,-1.755,122.441,1.3881
12,402.82,1,0.20005923509597778,0.0980120524764061,0.29271,0.001202257932163775,2.446,2.435,-1.77,122.408,1.38898
13,436.39,1,0.2002587765455246,0.10142411291599274,0.29184,0.0011178188724443316,2.448,2.477,-1.895,122.325,1.39022
14,469.97,1,0.19900834560394287,0.10260520130395889,0.29289,0.0009426015894860029,2.423,2.519,-2.106,122.461,1.39368
15,503.52,1,0.20820070803165436,0.1113111823797226,0.29052,0.000988742453046143,2.382,2.54,-2.402,122.555,1.39492
16,537.09,1,0.21233966946601868,0.11737054586410522,0.2881,0.0009344269055873156,2.154,2.68,-2.479,122.635,1.39265
17,570.67,1,0.2064315378665924,0.11569596827030182,0.28635,0.0008904777932912111,2.2,2.836,-2.551,122.596,1.39522
18,604.23,1,0.20608696341514587,0.11204180866479874,0.28934,0.0009179189219139516,2.219,2.947,-2.763,122.477,1.40287
19,637.8,1,0.21452520787715912,0.10132322460412979,0.29241,0.000936392170842737,2.277,3.123,-2.991,122.684,1.39
20,671.38,1,0.2138083577156067,0.0953507348895073,0.29305,0.000981758115813136,2.107,3.164,-3.031,122.703,1.38833
21,704.93,1,0.2141110897064209,0.10534097999334335,0.29168,0.0009440553840249777,2.013,3.261,-3.058,122.626,1.38766
22,738.5,1,0.21250997483730316,0.10871400684118271,0.29281,0.0009162412607111037,1.926,3.376,-3.023,122.527,1.38386
23,772.07,1,0.21524062752723694,0.11107456684112549,0.29099,0.0008897022344172001,1.878,3.441,-3.079,122.497,1.3831
24,805.64,1,0.21488666534423828,0.11399736255407333,0.29036,0.0008826277335174382,1.732,3.635,-3.158,122.491,1.38087
25,839.22,1,0.21115663647651672,0.11630181223154068,0.29217,0.0008787881815806031,1.712,3.699,-3.156,122.389,1.38114
26,872.78,1,0.20917534828186035,0.1132039725780487,0.29426,0.0009550474351271987,1.776,3.729,-3.167,122.481,1.37599
27,906.36,1,0.20336121320724487,0.10905063897371292,0.29342,0.0010232992935925722,1.755,3.835,-3.25,122.489,1.37224
28,939.92,1,0.20062455534934998,0.11186066269874573,0.29446,0.0009797996608540416,1.695,4.061,-3.348,122.587,1.37852
29,973.49,1,0.19772568345069885,0.11203620582818985,0.29718,0.0009092479012906551,1.678,4.26,-3.403,122.501,1.38841
30,1007.06,1,0.1991942971944809,0.10892177373170853,0.29716,0.000957588548772037,1.646,4.406,-3.362,122.637,1.38299
31,1040.62,1,0.1991742104291916,0.1083386167883873,0.29562,0.0009952314430847764,1.692,4.49,-3.327,122.697,1.3887
32,1074.2,1,0.19876708090305328,0.10623963177204132,0.2955,0.0010216535301879048,1.594,4.58,-3.291,122.911,1.3811
33,1107.77,1,0.2005080282688141,0.10791249573230743,0.29484,0.0009902247693389654,1.737,4.64,-3.253,123.028,1.38246
34,1141.33,1,0.21439103782176971,0.11953403055667877,0.29093,0.0010711959330365062,1.683,4.684,-3.299,123.117,1.37643
35,1174.9,1,0.21210037171840668,0.11618171632289886,0.29312,0.001190445153042674,1.65,4.687,-3.404,123.093,1.37715
36,1208.48,1,0.2046404331922531,0.11699076741933823,0.29526,0.0010907864198088646,1.563,4.645,-3.5,123.032,1.38684
37,1242.04,1,0.1969957798719406,0.11669395864009857,0.29614,0.0009863616432994604,1.552,4.654,-3.533,123.277,1.38449
38,1275.61,1,0.19198216497898102,0.10935850441455841,0.29894,0.0009801898850128055,1.558,4.581,-3.514,123.374,1.38159
39,1309.18,1,0.19168466329574585,0.10744675993919373,0.29937,0.0009849931811913848,1.58,4.559,-3.506,123.254,1.38649
40,1342.76,1,0.19279371201992035,0.10487698018550873,0.29915,0.0009830985218286514,1.571,4.532,-3.521,123.342,1.37937
41,1376.32,1,0.19421681761741638,0.10557978600263596,0.29809,0.0009354905341751873,1.734,4.453,-3.484,123.546,1.37025
42,1409.89,1,0.19415564835071564,0.10310569405555725,0.29951,0.0009423471055924892,1.673,4.364,-3.448,123.528,1.37423
43,1443.46,1,0.1979680061340332,0.1043953076004982,0.29872,0.0009424924501217902,1.557,4.102,-3.381,123.464,1.37712
44,1477.02,1,0.20124059915542603,0.109073705971241,0.29684,0.0010143519612029195,1.661,3.702,-3.277,123.417,1.37933
45,1510.6,1,0.1987372785806656,0.11801716685295105,0.29602,0.0010256535606458783,1.995,3.27,-3.173,123.6,1.36952
46,1544.16,1,0.18971802294254303,0.1125601977109909,0.29693,0.0010551466839388013,2.285,2.986,-3.057,123.54,1.37287
47,1577.73,1,0.1930476576089859,0.11791860312223434,0.29517,0.0010896844323724508,2.413,2.811,-2.938,123.569,1.37103
48,1611.3,1,0.19977730512619019,0.12278612703084946,0.29309,0.0010900114430114627,2.518,2.655,-2.908,123.485,1.37868
49,1644.87,1,0.19782309234142303,0.12446186691522598,0.29392,0.0010860655456781387,2.568,2.598,-2.877,123.443,1.37674
50,1678.43,1,0.19364123046398163,0.11916278302669525,0.29558,0.0011589769273996353,2.507,2.621,-2.941,123.427,1.38137
51,1712.03,1,0.20590545237064362,0.1259666234254837,0.29044,0.001088558230549097,2.45,2.66,-3.06,123.245,1.39088
52,1745.57,1,0.20900143682956696,0.13461558520793915,0.28826,0.0010663249995559454,2.453,2.731,-3.105,123.466,1.37514
53,1779.14,1,0.2025223672389984,0.12282183021306992,0.29169,0.001137635437771678,2.471,3.024,-3.139,123.348,1.38132
54,1812.71,1,0.20662832260131836,0.12640480697155,0.29117,0.0011383682722225785,2.471,3.561,-3.068,123.536,1.3752
55,1846.29,1,0.22334474325180054,0.1369973123073578,0.28343,0.001040276954881847,2.305,4.33,-3.006,123.504,1.38174
56,1879.86,1,0.22342684864997864,0.12949278950691223,0.28431,0.0010396711295470595,2.093,4.819,-2.997,123.504,1.38308
57,1913.41,1,0.20632149279117584,0.11046656221151352,0.29176,0.0011299746111035347,2.169,5.119,-2.971,123.446,1.38734
58,1947.01,1,0.2036868780851364,0.10992410033941269,0.29344,0.0012507616775110364,2.141,5.224,-2.982,123.561,1.37985
59,1980.56,1,0.19442082941532135,0.10354802757501602,0.29825,0.0012559283059090376,2.047,5.266,-2.985,123.46,1.38622
60,2014.12,1,0.1927480548620224,0.10044565796852112,0.29892,0.001220465055666864,1.984,5.329,-2.999,123.424,1.3827
61,2047.69,1,0.18350130319595337,0.09421482682228088,0.30165,0.0011978934053331614,2.014,5.282,-3.04,123.34,1.3881
62,2081.26,1,0.18476811051368713,0.10023080557584763,0.30063,0.001216341508552432,1.951,5.229,-3.022,123.49,1.3818
