frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.24658021330833435,0.1184787005186081,0.27951,0.001123702502809465,1.158,1.039,-1.276,152.619,1.20308
1,33.33,1,0.254578560590744,0.12801948189735413,0.28,0.0011145968455821276,1.352,1.188,-1.24,152.598,1.20306
2,66.67,1,0.24744556844234467,0.13174572587013245,0.28213,0.0011497950181365013,1.469,1.111,-1.254,152.579,1.20324
3,100.0,1,0.2489391416311264,0.13777050375938416,0.2818,0.0011389293940737844,1.537,0.975,-1.318,152.58,1.20344
4,133.33,1,0.24657972157001495,0.1409757137298584,0.28214,0.0011319207260385156,1.596,0.812,-1.386,152.6,1.20318
5,166.67,1,0.24593546986579895,0.14341171085834503,0.28218,0.0011332742869853973,1.641,0.682,-1.453,152.583,1.2031
6,200.0,1,0.24764284491539001,0.1448805183172226,0.28206,0.0011100606061518192,1.633,0.63,-1.511,152.569,1.20331
7,233.33,1,0.2478310465812683,0.14722619950771332,0.28183,0.001083491719327867,1.555,0.587,-1.543,152.545,1.20325
8,266.67,1,0.2500925362110138,0.1507238745689392,0.28093,0.0010558555368334055,1.496,0.541,-1.564,152.549,1.20317
9,300.0,1,0.2492910921573639,0.14933808147907257,0.2807,0.001041440642438829,1.472,0.518,-1.586,152.425,1.20358
10,333.33,1,0.2511483132839203,0.15035779774188995,0.27962,0.0010233373614028096,1.458,0.521,-1.602,152.463,1.20346
11,366.67,1,0.2522777020931244,0.15144731104373932,0.27901,0.0010175799252465367,1.449,0.519,-1.612,152.491,1.20329
12,400.0,1,0.2530270516872406,0.15200558304786682,0.27864,0.0010124490363523364,1.38,0.492,-1.622,152.513,1.20338
13,433.33,1,0.2523171603679657,0.1527411937713623,0.27857,0.0010171389440074563,1.316,0.491,-1.635,152.523,1.2035
14,466.67,1,0.25251761078834534,0.15357178449630737,0.27847,0.0010239507537335157,1.309,0.488,-1.639,152.499,1.20358
15,500.0,1,0.2534027397632599,0.1537078619003296,0.27839,0.0010110080474987626,1.294,0.507,-1.654,152.488,1.20343
16,533.33,1,0.2542073726654053,0.15370634198188782,0.27822,0.0009951276006177068,1.287,0.509,-1.659,152.495,1.20363
17,566.67,1,0.2553659975528717,0.15461762249469757,0.27756,0.0009767722804099321,1.283,0.511,-1.661,152.493,1.20352
18,600.0,1,0.2559717297554016,0.15464255213737488,0.2773,0.0009783015120774508,1.278,0.508,-1.648,152.486,1.2038
19,633.33,1,0.25738632678985596,0.155904158949852,0.27695,0.000984261161647737,1.27,0.507,-1.649,152.49,1.20365
20,666.67,1,0.2573551535606384,0.15586845576763153,0.27711,0.0009915170958265662,1.228,0.515,-1.65,152.486,1.2039
21,700.0,1,0.2564097046852112,0.1555972695350647,0.27721,0.0009814916411414742,1.211,0.532,-1.653,152.488,1.20378
22,733.33,1,0.2569667100906372,0.15512555837631226,0.27748,0.0009791632182896137,1.201,0.545,-1.648,152.508,1.20383
23,766.67,1,0.25752049684524536,0.15495283901691437,0.27734,0.000997062656097114,1.204,0.548,-1.667,152.549,1.20359
24,800.0,1,0.257712185382843,0.15594688057899475,0.27693,0.0010141461389139295,1.185,0.548,-1.684,152.572,1.20373
25,833.33,1,0.2575935125350952,0.15606404840946198,0.27708,0.0010961048537865281,1.138,0.57,-1.702,152.606,1.20374
26,866.67,1,0.2560877203941345,0.154612734913826,0.27752,0.001122197019867599,1.135,0.582,-1.723,152.638,1.20365
27,900.0,1,0.25495484471321106,0.15481941401958466,0.27739,0.001137204235419631,1.117,0.599,-1.75,152.646,1.20343
28,933.33,1,0.2534894049167633,0.15519294142723083,0.277,0.0011235912097617984,1.095,0.623,-1.758,152.675,1.20352
29,966.67,1,0.2511427700519562,0.1536664515733719,0.27717,0.0011241211323067546,1.084,0.635,-1.765,152.69,1.20322
30,1000.0,1,0.250565767288208,0.15415918827056885,0.27733,0.0010998729849234223,1.078,0.662,-1.763,152.702,1.20331
31,1033.33,1,0.24990308284759521,0.1536320298910141,0.27735,0.0010923180961981416,1.077,0.676,-1.776,152.751,1.20311
32,1066.67,1,0.24891363084316254,0.15419259667396545,0.27762,0.0010759112192317843,1.07,0.695,-1.78,152.796,1.20324
33,1100.0,1,0.24894453585147858,0.15247899293899536,0.27794,0.0010703136213123798,1.065,0.692,-1.778,152.828,1.20304
34,1133.33,1,0.2488129585981369,0.1529226303100586,0.27807,0.001082286355085671,1.036,0.712,-1.784,152.86,1.20301
35,1166.67,1,0.24824677407741547,0.15317998826503754,0.27825,0.0010863004717975855,0.997,0.712,-1.787,152.92,1.20305
36,1200.0,1,0.2492840439081192,0.1525515615940094,0.27851,0.001076465705409646,0.985,0.707,-1.788,152.954,1.2031
37,1233.33,1,0.24991311132907867,0.1529465764760971,0.27866,0.0010861968621611595,0.962,0.707,-1.785,152.976,1.20312
38,1266.67,1,0.24991632997989655,0.15325972437858582,0.27895,0.0010821177856996655,0.942,0.714,-1.778,153.025,1.20298
39,1300.0,1,0.24910393357276917,0.15303917229175568,0.27912,0.0010617671068757772,0.793,0.713,-1.78,152.947,1.2028
40,1333.33,1,0.24934515357017517,0.15293683111667633,0.27922,0.0010405118810012937,0.765,0.707,-1.78,152.999,1.2027
41,1366.67,1,0.24812555313110352,0.15110984444618225,0.27984,0.0010297809494659305,0.736,0.723,-1.772,153.055,1.2026
42,1400.0,1,0.24626949429512024,0.14809289574623108,0.28137,0.0010374108096584678,0.686,0.717,-1.767,153.078,1.20264
43,1433.33,1,0.2419336885213852,0.14360468089580536,0.28313,0.0010189168388023973,0.651,0.728,-1.767,153.076,1.20282
44,1466.67,1,0.2387903779745102,0.1409958153963089,0.28414,0.0009982127230614424,0.656,0.731,-1.777,153.092,1.20262
45,1500.0,1,0.23591282963752747,0.1401526927947998,0.28448,0.0009613305446691811,0.651,0.739,-1.766,153.138,1.20248
46,1533.33,1,0.23419956862926483,0.13971620798110962,0.28489,0.0009428953635506332,0.638,0.757,-1.764,153.176,1.20247
47,1566.67,1,0.23345620930194855,0.13895460963249207,0.28493,0.0009326555882580578,0.623,0.77,-1.766,153.203,1.2025
48,1598.33,1,0.23197779059410095,0.1359306275844574,0.28575,0.0009380204137414694,0.586,0.801,-1.771,153.226,1.2023
49,1631.67,1,0.22895562648773193,0.13255363702774048,0.28699,0.0009377122041769326,0.538,0.822,-1.774,153.245,1.20202
50,1665.0,1,0.22663842141628265,0.13015367090702057,0.28792,0.000961498764809221,0.522,0.833,-1.76,153.251,1.20215
51,1698.33,1,0.22403258085250854,0.12958413362503052,0.2882,0.0009892856469377875,0.512,0.87,-1.756,153.265,1.20233
52,1731.67,1,0.2243846207857132,0.12948474287986755,0.2887,0.0009870167123153806,0.504,0.904,-1.749,153.278,1.20203
53,1765.0,1,0.22281742095947266,0.12965284287929535,0.28793,0.0009698762441985309,0.489,0.968,-1.757,153.274,1.20212
54,1798.33,1,0.22231744229793549,0.1298081874847412,0.28798,0.0009671832085587084,0.457,1.046,-1.74,153.264,1.20232
55,1831.67,1,0.22185924649238586,0.13128416240215302,0.2882,0.0009621502249501646,0.532,1.2,-1.72,153.271,1.20216
56,1865.0,1,0.2210499346256256,0.13240265846252441,0.28798,0.0009147030650638044,0.481,1.337,-1.684,153.264,1.20194
57,1898.33,1,0.21980050206184387,0.1323154717683792,0.28828,0.0008839811198413372,0.454,1.452,-1.667,153.262,1.20216
58,1931.67,1,0.21918490529060364,0.13189904391765594,0.28795,0.0008625674527138472,0.421,1.529,-1.654,153.277,1.20214
59,1965.0,1,0.21983636915683746,0.13236618041992188,0.28802,0.0008818526985123754,0.363,1.613,-1.649,153.268,1.20209
60,1998.33,1,0.21925026178359985,0.13208696246147156,0.28791,0.0008816703921183944,0.343,1.635,-1.637,153.236,1.20249
61,2031.67,1,0.21782702207565308,0.1273842751979828,0.28868,0.0009016653639264405,0.343,1.67,-1.642,153.22,1.20258
62,2065.0,1,0.2167758345603943,0.1273428201675415,0.28876,0.0008790285210125148,0.303,1.706,-1.647,153.172,1.20267
63,2098.33,1,0.21824747323989868,0.12901467084884644,0.28809,0.000851898395922035,0.29,1.727,-1.641,153.134,1.20259
64,2131.67,1,0.21908517181873322,0.1293855458498001,0.28788,0.0008517814567312598,0.265,1.746,-1.632,153.142,1.20246
