frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.28150078654289246,0.16729393601417542,0.26092,0.0004591997421812266,1.897,0.323,-3.218,101.107,1.3274
1,33.33,1,0.2907629907131195,0.17364349961280823,0.2605,0.0005046211881563067,1.884,0.321,-3.287,101.181,1.3245
2,66.67,1,0.2931586802005768,0.17912179231643677,0.26283,0.0005372717278078198,1.795,0.407,-3.283,101.15,1.32493
3,100.0,1,0.28763633966445923,0.18229934573173523,0.26412,0.0006248980644159019,1.624,0.483,-3.204,101.251,1.32534
4,133.33,1,0.2826915383338928,0.18103396892547607,0.26801,0.0006936884019523859,1.437,0.516,-3.097,101.792,1.32425
5,166.67,1,0.2676955759525299,0.18402497470378876,0.26927,0.0006611953722313046,1.454,0.495,-2.866,101.404,1.32704
6,200.0,1,0.2555261552333832,0.17085866630077362,0.27394,0.0004974785260856152,1.272,0.516,-2.762,101.245,1.33916
7,233.33,1,0.24317315220832825,0.1610877513885498,0.27835,0.0005580233410000801,1.124,0.431,-2.692,101.106,1.34207
8,266.67,1,0.2579366862773895,0.16593511402606964,0.27723,0.0006366935558617115,1.216,0.411,-2.633,101.103,1.34402
9,300.0,1,0.2566443681716919,0.16691581904888153,0.27663,0.0005543901352211833,1.162,0.48,-2.599,101.121,1.34665
10,333.33,1,0.23257893323898315,0.1613101065158844,0.27863,0.0006889195065014064,0.833,0.466,-2.539,101.277,1.34725
11,366.67,1,0.21086901426315308,0.1522480547428131,0.28461,0.0007014678558334708,0.751,0.481,-2.426,101.717,1.34749
12,400.0,1,0.23137710988521576,0.15345312654972076,0.28584,0.0006739339441992342,0.584,0.568,-2.134,102.027,1.349
13,433.33,1,0.24666525423526764,0.17650960385799408,0.27868,0.0006199455820024014,0.64,0.379,-1.911,101.983,1.34969
14,466.67,1,0.2822404205799103,0.19887152314186096,0.26493,0.0006257797940634191,0.244,0.204,-1.786,101.871,1.36323
15,500.0,1,0.29184484481811523,0.22520682215690613,0.25811,0.0006368572940118611,-0.201,-0.099,-1.688,101.945,1.36392
16,533.33,1,0.33701062202453613,0.2439393699169159,0.23995,0.0006904519977979362,-0.114,-0.406,-1.262,101.667,1.36921
17,566.67,1,0.3534621596336365,0.23851357400417328,0.23758,0.0006106796208769083,-0.095,-0.689,-1.151,101.985,1.36827
18,600.0,1,0.3421306908130646,0.22542499005794525,0.24364,0.0006605245289392769,-0.234,-0.805,-1.141,102.933,1.36677
19,633.33,1,0.3310621380805969,0.20506979525089264,0.24809,0.000609497248660773,-0.207,-0.821,-0.99,103.942,1.36628
