frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.17007502913475037,0.12607605755329132,0.28049,0.0010158717632293701,0.025,1.696,-0.276,142.461,1.3145
1,33.33,1,0.1918952614068985,0.13909269869327545,0.27397,0.001079531735740602,0.167,1.639,-0.336,142.813,1.31405
2,66.67,1,0.19849711656570435,0.14175251126289368,0.27294,0.0010102401720359921,0.022,1.585,-0.313,143.059,1.326
3,100.0,1,0.20688700675964355,0.14006951451301575,0.27932,0.0007999087101779878,-0.164,1.627,-0.537,143.526,1.32835
4,133.33,1,0.20770145952701569,0.14014659821987152,0.27956,0.0006911620148457587,-0.269,1.873,-0.505,144.001,1.32799
5,166.67,1,0.21428178250789642,0.1268954575061798,0.2816,0.0007342197932302952,-0.613,2.074,-0.564,144.337,1.32894
6,200.0,1,0.22608423233032227,0.14522907137870789,0.27822,0.0006488344515673816,-0.68,2.179,-0.528,144.656,1.32951
7,233.33,1,0.2208559811115265,0.1341782808303833,0.28168,0.000780759786721319,-0.568,2.24,-0.498,144.917,1.3298
8,266.67,1,0.21974731981754303,0.1403367966413498,0.27963,0.0005609591607935727,-0.426,2.332,-0.428,145.151,1.33033
9,300.0,1,0.20253857970237732,0.12077502906322479,0.28891,0.0006001121364533901,-0.365,2.318,-0.463,145.307,1.33034
10,333.33,1,0.19934456050395966,0.12664717435836792,0.28514,0.000753498577978462,-0.516,2.233,-0.809,145.463,1.33031
11,366.67,1,0.1829279512166977,0.12154018133878708,0.28458,0.0007873969152569771,-0.663,2.478,-1.02,145.591,1.33155
12,400.0,1,0.1901613473892212,0.13686969876289368,0.27697,0.0008933766512200236,-0.855,2.609,-1.122,145.753,1.33115
13,433.33,1,0.20728527009487152,0.15349724888801575,0.27263,0.0008567989571020007,-0.97,2.772,-1.073,145.961,1.33016
14,466.67,1,0.23148441314697266,0.16815298795700073,0.26712,0.00066534144571051,-1.336,3.019,-0.97,146.321,1.32891
15,500.0,1,0.2424018234014511,0.16989439725875854,0.26868,0.0004837319429498166,-1.196,3.255,-0.824,147.137,1.32004
16,533.33,1,0.22644342482089996,0.16245821118354797,0.27511,0.00040880098822526634,-1.237,3.464,-0.4,148.001,1.31256
17,566.67,1,0.23971189558506012,0.17081458866596222,0.26956,0.0003686713462229818,-1.117,3.541,0.067,148.534,1.31149
18,600.0,1,0.23591001331806183,0.17519834637641907,0.26832,0.00042498772381804883,-0.808,3.608,0.581,148.964,1.31001
19,633.33,1,0.24236197769641876,0.16607871651649475,0.26521,0.00039887611637823284,-0.103,3.6,0.885,149.263,1.3107
20,666.67,1,0.2795775532722473,0.17405472695827484,0.25459,0.000530871155206114,0.344,3.663,1.23,149.555,1.31011
21,700.0,1,0.25226420164108276,0.1644943207502365,0.25667,0.0005651752580888569,0.874,3.704,1.503,147.809,1.31404
22,733.33,1,0.216493621468544,0.1544337123632431,0.26885,0.0005276217125356197,1.343,3.628,1.565,146.406,1.31512
23,766.67,1,0.24232327938079834,0.15918298065662384,0.26624,0.0005444638663902879,1.544,3.858,1.715,144.944,1.31816
24,800.0,1,0.2591189742088318,0.16881701350212097,0.26744,0.0005291371489875019,1.585,3.873,1.956,143.474,1.32067
25,833.33,1,0.24441705644130707,0.16280420124530792,0.26746,0.0007547911372967064,1.658,3.948,2.316,142.256,1.32365
26,866.67,1,0.2182832509279251,0.15075160562992096,0.27481,0.0005846750573255122,1.369,3.834,2.481,140.996,1.32558
27,900.0,1,0.20412462949752808,0.13687126338481903,0.28206,0.0006048610084690154,1.378,3.617,2.694,139.903,1.3274
28,933.33,1,0.2190055400133133,0.14690768718719482,0.27653,0.0007745108450762928,1.509,3.411,2.799,138.971,1.32841
29,966.67,1,0.2179635912179947,0.15069223940372467,0.27446,0.0009926250204443932,1.488,3.369,2.87,138.014,1.33125
30,1000.0,1,0.21558663249015808,0.14324356615543365,0.27387,0.0008021080866456032,1.245,3.147,2.902,137.01,1.34681
