frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.14230003952980042,0.13917706906795502,0.28162,0.0018098079599440098,1.861,-8.176,0.264,137.989,1.2986
1,33.57,1,0.15947966277599335,0.1470215916633606,0.28295,0.001781265251338482,1.479,-8.258,0.396,138.001,1.29858
2,67.14,1,0.1561516523361206,0.1502709984779358,0.2871,0.0018618716858327389,1.364,-8.35,0.388,138.033,1.29887
3,100.71,1,0.15258930623531342,0.14845554530620575,0.29102,0.0019434330752119422,1.333,-8.423,0.335,137.868,1.29906
4,134.28,1,0.14783650636672974,0.13828791677951813,0.29588,0.001974658574908972,1.263,-8.509,0.321,137.7,1.29949
5,167.85,1,0.14494448900222778,0.13147369027137756,0.29942,0.0019943530205637217,1.241,-8.538,0.361,137.735,1.29877
6,201.42,1,0.14096681773662567,0.12310699373483658,0.30392,0.0021246285177767277,1.145,-8.597,0.445,137.607,1.29948
7,234.99,1,0.13556726276874542,0.11771569401025772,0.30593,0.0022603096440434456,1.026,-8.678,0.521,137.59,1.29879
8,268.56,1,0.13536128401756287,0.11412335187196732,0.30628,0.002316527534276247,0.951,-8.754,0.6,137.474,1.29945
9,302.13,1,0.13755305111408234,0.11339672654867172,0.30458,0.0022652680054306984,0.901,-8.829,0.637,137.618,1.29894
10,335.7,1,0.13857103884220123,0.11192695796489716,0.30383,0.0022069308906793594,0.861,-8.956,0.659,137.605,1.29877
11,369.27,1,0.13967213034629822,0.11023927479982376,0.30456,0.002328668488189578,0.81,-9.113,0.668,137.681,1.29871
12,402.83,1,0.1373177021741867,0.10553981363773346,0.30565,0.0024067654740065336,0.758,-9.305,0.731,137.672,1.29896
13,436.4,1,0.12701630592346191,0.09483004361391068,0.31068,0.0024069841019809246,0.781,-9.395,0.744,137.866,1.2984
14,469.97,1,0.11608977615833282,0.07898369431495667,0.31788,0.0024482461158186197,0.796,-9.441,0.708,137.844,1.29826
15,503.54,1,0.10888287425041199,0.07224152237176895,0.32249,0.002498812973499298,0.654,-9.556,0.682,137.927,1.29837
16,537.11,1,0.10112093389034271,0.06655712425708771,0.32484,0.0024560706224292517,0.566,-9.605,0.674,137.931,1.29889
17,570.68,1,0.10540278255939484,0.06967005133628845,0.32288,0.0024105131160467863,0.493,-9.619,0.68,138.138,1.29861
