frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.1597377210855484,0.1675301343202591,0.28163,0.00013492391735780984,-8.175,-3.596,2.617,133.737,1.05027
1,40.0,1,0.1668117493391037,0.17083144187927246,0.28179,0.00018539185111876577,-8.391,-3.528,2.583,133.759,1.04866
2,80.0,1,0.17540821433067322,0.17028769850730896,0.278,0.00025245113647542894,-8.501,-3.436,2.519,133.712,1.04746
3,120.0,1,0.1812809705734253,0.17513225972652435,0.27497,0.0003188468108419329,-8.392,-3.247,2.463,134.985,1.04913
4,160.0,1,0.18868912756443024,0.17886267602443695,0.27313,0.00038227243931032717,-8.179,-3.072,2.357,138.495,1.05115
5,200.0,1,0.18550541996955872,0.18235382437705994,0.2733,0.0003969366371165961,-7.786,-2.725,2.409,142.868,1.06313
6,240.0,1,0.1818501204252243,0.1749570220708847,0.27427,0.0004111422167625278,-7.444,-2.592,2.387,148.77,1.06856
7,280.0,1,0.18608134984970093,0.1817229688167572,0.2718,0.00043877193820662796,-7.334,-2.564,2.418,145.369,1.06453
8,320.0,1,0.1518797129392624,0.10567382723093033,0.29002,0.0039300876669585705,-6.769,-1.323,3.271,137.359,1.0558
9,360.0,1,0.26195740699768066,0.16410644352436066,0.26372,0.0008241984760388732,-10.344,-0.247,2.231,127.406,1.04894
10,400.0,1,0.3425914943218231,0.18940021097660065,0.24845,0.0009117468143813312,-17.288,-0.911,1.331,119.785,1.05164
11,440.0,1,0.29366981983184814,0.1071944534778595,0.26642,0.0022135262843221426,-14.276,-1.434,3.381,119.912,1.05943
12,480.0,1,0.20234009623527527,0.10916832089424133,0.27376,0.0029181132558733225,-9.244,-0.345,2.796,121.94,1.06499
13,520.0,1,0.16528603434562683,0.10519254207611084,0.28658,0.0014996262034401298,-6.323,0.392,2.772,121.946,1.06625
14,560.0,1,0.17483235895633698,0.11673843860626221,0.28287,0.0011678098235279322,-6.242,0.223,2.843,121.216,1.06473
15,600.0,1,0.1905643790960312,0.12609586119651794,0.2788,0.0005737305618822575,-7.025,-0.626,3.038,117.562,1.06279
16,640.0,1,0.18464064598083496,0.14198307693004608,0.27761,0.0004031319112982601,-7.468,-1.118,3.047,116.543,1.05941
17,680.0,1,0.18268631398677826,0.14943452179431915,0.27439,0.0003045226912945509,-7.816,-1.379,3.017,114.58,1.05549
18,720.0,1,0.18178461492061615,0.15568403899669647,0.27175,0.00030548754148185253,-8.2,-1.663,2.993,115.169,1.05065
19,760.0,1,0.1722453236579895,0.14732788503170013,0.27436,0.0003189693670719862,-8.549,-1.877,2.967,117.106,1.04731
20,800.0,1,0.1685183048248291,0.15577834844589233,0.27531,0.00036392349284142256,-9.09,-2.0,2.918,123.782,1.03739
21,840.0,1,0.1627013385295868,0.15275238454341888,0.27625,0.0003306497528683394,-9.15,-2.006,2.972,125.927,1.0328
22,880.0,1,0.16576731204986572,0.1563299298286438,0.27545,0.00028959978953935206,-9.309,-1.974,2.998,128.556,1.0295
23,920.0,1,0.1640884131193161,0.1591971069574356,0.27558,0.00027828977908939123,-9.55,-1.916,3.108,129.791,1.02758
24,960.0,1,0.17187589406967163,0.1640639305114746,0.27455,0.00027403136482462287,-9.77,-1.804,3.128,129.791,1.02773
25,1000.0,1,0.1717987060546875,0.15567317605018616,0.27559,0.0002364881947869435,-10.315,-1.817,3.169,131.438,1.03625
26,1040.0,1,0.1752457171678543,0.14804284274578094,0.27549,0.00024523079628124833,-10.617,-1.861,3.178,130.711,1.03659
27,1080.0,1,0.1803823709487915,0.145002081990242,0.27577,0.00023693077673669904,-10.805,-1.831,3.169,129.731,1.03679
28,1120.0,1,0.1823035031557083,0.1497274935245514,0.27603,0.00025901105254888535,-11.007,-1.71,3.152,131.178,1.0344
29,1160.0,1,0.18665754795074463,0.15617747604846954,0.27499,0.00025826485943980515,-11.126,-1.699,3.157,131.279,1.03428
30,1200.0,1,0.1979588121175766,0.15343782305717468,0.27389,0.00024596278672106564,-11.105,-1.743,3.303,134.063,1.03328
31,1240.0,1,0.2010822296142578,0.15876072645187378,0.27277,0.00027445468003861606,-11.209,-1.901,3.392,134.265,1.0339
32,1280.0,1,0.20499582588672638,0.17548245191574097,0.2706,0.0002729934931267053,-11.363,-2.116,3.641,135.267,1.03604
33,1320.0,1,0.20528043806552887,0.18420320749282837,0.26949,0.0002713154535740614,-11.443,-2.272,3.76,138.261,1.03976
34,1360.0,1,0.2054595798254013,0.18711327016353607,0.26893,0.00027072092052549124,-11.377,-2.44,3.795,138.596,1.04553
35,1400.0,1,0.20412343740463257,0.18454605340957642,0.26913,0.0002718040195759386,-11.555,-2.707,3.781,140.903,1.04979
36,1440.0,1,0.20693732798099518,0.18041640520095825,0.26933,0.00026110344333574176,-11.589,-2.842,3.765,139.07,1.0461
37,1480.0,1,0.20149004459381104,0.16736386716365814,0.27104,0.00022409181110560894,-11.742,-3.14,3.794,137.569,1.03702
38,1520.0,1,0.19952146708965302,0.1548183560371399,0.27263,0.00021805631695315242,-11.873,-3.482,3.613,135.42,1.02795
39,1560.0,1,0.1967366635799408,0.15754534304141998,0.27312,0.0002184619224863127,-11.882,-3.574,3.382,135.512,1.02682
40,1600.0,1,0.1869574338197708,0.15568430721759796,0.27595,0.00022470092517323792,-11.863,-3.543,3.25,135.15,1.02772
41,1640.0,1,0.18908056616783142,0.15561044216156006,0.27609,0.00023294807760976255,-11.916,-3.471,3.371,135.111,1.02726
42,1680.0,1,0.18265888094902039,0.1584267020225525,0.27543,0.00021553062833845615,-11.918,-3.368,3.65,134.973,1.0274
43,1720.0,1,0.18513919413089752,0.15709872543811798,0.27429,0.00018408219330012798,-11.936,-3.331,3.593,135.083,1.02751
44,1760.0,1,0.1819465309381485,0.14992934465408325,0.27686,0.00015887070912867785,-12.192,-3.297,3.541,135.059,1.02808
45,1800.0,1,0.187900573015213,0.16521969437599182,0.27344,0.00017687139916233718,-12.455,-3.334,3.532,135.512,1.02869
46,1840.0,1,0.19549797475337982,0.16974051296710968,0.2727,0.00019944408268202096,-12.45,-3.344,3.537,136.299,1.02909
47,1880.0,1,0.1989271491765976,0.166846364736557,0.27423,0.00022262024867814034,-12.444,-3.351,3.463,137.34,1.02952
48,1920.0,1,0.21054606139659882,0.17393499612808228,0.26907,0.00018494830874260515,-12.284,-3.378,3.254,138.059,1.03006
49,1960.0,1,0.2203523963689804,0.20388102531433105,0.26343,0.00017933773051481694,-12.073,-3.493,3.037,138.476,1.02925
50,2000.0,1,0.2275405079126358,0.24058614671230316,0.25833,0.00022570817964151502,-12.076,-3.524,2.797,138.36,1.02928
51,2040.0,1,0.21906735002994537,0.23304225504398346,0.26084,0.0002366088592680171,-11.959,-3.612,2.769,138.379,1.03232
52,2080.0,1,0.21537837386131287,0.2293631136417389,0.26124,0.00023167890321929008,-11.897,-3.665,2.834,138.056,1.033
53,2120.0,1,0.21575631201267242,0.2276296317577362,0.26128,0.0002375915355514735,-11.86,-3.747,2.94,136.255,1.03825
54,2160.0,1,0.21323303878307343,0.2311667948961258,0.26175,0.00023770236293785274,-11.81,-3.879,3.068,134.914,1.04132
55,2200.0,1,0.20579910278320312,0.23225757479667664,0.26158,0.00021310262673068792,-11.892,-4.27,3.155,133.587,1.03855
56,2240.0,1,0.21240822970867157,0.22408796846866608,0.2584,0.0002235137508250773,-11.998,-4.703,3.111,133.28,1.03868
57,2280.0,1,0.22157087922096252,0.22457046806812286,0.25642,0.00021501870651263744,-11.955,-5.179,3.029,135.246,1.03794
58,2320.0,1,0.22160068154335022,0.21859829127788544,0.25615,0.00020834445604123175,-11.804,-5.528,2.977,135.269,1.03838
59,2360.0,1,0.22185949981212616,0.22100859880447388,0.2556,0.00020020427473355085,-11.632,-5.872,3.026,135.617,1.03289
60,2400.0,1,0.22457417845726013,0.21621298789978027,0.25536,0.00021315424237400293,-11.446,-6.316,3.083,135.712,1.03176
61,2440.0,1,0.2255103886127472,0.213308647274971,0.25386,0.00019528866687323898,-11.411,-6.452,3.112,135.857,1.03225
62,2480.0,1,0.22381532192230225,0.21206003427505493,0.25309,0.00018190310220234096,-11.336,-6.438,3.083,135.826,1.03278
63,2520.0,1,0.22527669370174408,0.21070745587348938,0.25308,0.00017332567949779332,-11.245,-6.392,3.032,136.083,1.03288
64,2560.0,1,0.22208082675933838,0.2075519859790802,0.25363,0.000179779963218607,-11.16,-6.309,3.004,136.044,1.03298
65,2600.0,1,0.22110745310783386,0.19865740835666656,0.25639,0.00019081517530139536,-10.853,-6.314,2.917,136.227,1.03266
66,2640.0,1,0.2138509601354599,0.19678860902786255,0.25889,0.00018286357226315886,-10.571,-6.283,2.917,136.177,1.03299
67,2680.0,1,0.21415337920188904,0.1985599249601364,0.2591,0.00017224934708792716,-10.341,-6.33,2.928,136.27,1.03257
68,2720.0,1,0.20988193154335022,0.19813543558120728,0.25867,0.0001670287165325135,-10.251,-6.291,3.024,136.207,1.03264
