frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.17254216969013214,0.08538765460252762,0.2695,0.019934596493840218,-10.851,0.295,-2.901,151.149,1.12119
1,33.33,1,0.1894567906856537,0.09182889759540558,0.26914,0.020499637350440025,-10.616,0.106,-2.783,151.201,1.12085
2,66.67,1,0.19503028690814972,0.09997313469648361,0.2661,0.021188417449593544,-10.552,0.022,-2.669,151.36,1.12068
3,100.0,1,0.18508683145046234,0.09739270806312561,0.26646,0.021356113255023956,-10.39,-0.076,-2.618,151.613,1.11931
4,133.33,1,0.1917007863521576,0.11444184184074402,0.26153,0.019705262035131454,-10.271,-0.11,-2.606,151.69,1.11992
5,166.67,1,0.18699988722801208,0.11665676534175873,0.26157,0.019720055162906647,-10.325,-0.122,-2.577,151.757,1.11963
6,200.0,1,0.1862977296113968,0.11772289127111435,0.26118,0.019124388694763184,-10.299,-0.163,-2.55,151.584,1.11992
7,233.33,1,0.18565092980861664,0.11996409296989441,0.2605,0.018724365159869194,-10.327,-0.189,-2.564,151.653,1.11999
8,266.67,1,0.18560276925563812,0.12402807176113129,0.25959,0.01824643835425377,-10.326,-0.21,-2.53,151.673,1.12011
9,300.0,1,0.18169765174388885,0.12281274795532227,0.25969,0.017835769802331924,-10.328,-0.206,-2.531,151.767,1.12039
10,333.33,1,0.1843278706073761,0.12890827655792236,0.25741,0.018092460930347443,-10.367,-0.197,-2.481,151.813,1.12062
11,366.67,1,0.1875649243593216,0.13018572330474854,0.2567,0.018006647005677223,-10.341,-0.262,-2.396,151.796,1.12203
12,400.0,1,0.18834108114242554,0.12828639149665833,0.25602,0.017910784110426903,-10.21,-0.319,-2.339,151.756,1.12062
13,433.33,1,0.19157929718494415,0.13208754360675812,0.25575,0.017769020050764084,-10.236,-0.348,-2.262,151.829,1.12111
14,466.67,1,0.18901413679122925,0.13758793473243713,0.25523,0.016985777765512466,-10.179,-0.308,-2.178,151.888,1.12116
15,500.0,1,0.18170908093452454,0.1318579763174057,0.2573,0.01657247729599476,-10.163,-0.303,-2.128,151.898,1.11972
16,533.33,1,0.1860366314649582,0.13628026843070984,0.25617,0.016940655186772346,-10.218,-0.318,-2.106,151.997,1.12044
17,566.67,1,0.19332538545131683,0.14087651669979095,0.25482,0.016992833465337753,-10.364,-0.388,-2.119,152.03,1.12088
18,600.0,1,0.19729721546173096,0.13902829587459564,0.25534,0.016718143597245216,-10.403,-0.397,-2.132,152.049,1.12102
19,633.33,1,0.19979248940944672,0.13865439593791962,0.25501,0.016356809064745903,-10.39,-0.375,-2.213,152.119,1.12107
20,666.67,1,0.19869203865528107,0.13890498876571655,0.25533,0.016315501183271408,-10.348,-0.334,-2.284,152.028,1.12085
21,700.0,1,0.19769740104675293,0.1429041028022766,0.25581,0.016048651188611984,-10.376,-0.307,-2.36,152.132,1.12087
22,733.33,1,0.1990460455417633,0.13720770180225372,0.25658,0.0166374072432518,-10.381,-0.282,-2.452,152.06,1.12034
23,766.67,1,0.1951388418674469,0.13738088309764862,0.25721,0.017100699245929718,-10.495,-0.19,-2.509,152.063,1.12049
24,801.67,1,0.19107627868652344,0.1361188143491745,0.25905,0.018362460657954216,-10.502,-0.209,-2.543,152.033,1.12009
25,835.0,1,0.18588149547576904,0.13591893017292023,0.25986,0.018970198929309845,-10.473,-0.216,-2.584,152.056,1.12105
26,868.33,1,0.1828630268573761,0.13459400832653046,0.26011,0.018594006076455116,-10.463,-0.253,-2.609,152.125,1.12056
27,901.67,1,0.1755288541316986,0.12785880267620087,0.26234,0.018141092732548714,-10.37,-0.265,-2.652,151.999,1.12077
28,935.0,1,0.17101052403450012,0.12398280948400497,0.26361,0.017981579527258873,-10.199,-0.181,-2.723,152.009,1.12118
29,968.33,1,0.16704341769218445,0.12043583393096924,0.26405,0.018458586186170578,-10.174,-0.174,-2.6,151.887,1.12027
30,1001.67,1,0.1701572984457016,0.12228516489267349,0.26373,0.0198519267141819,-10.409,-0.447,-2.425,151.779,1.12104
31,1035.0,1,0.1580754965543747,0.114250548183918,0.2676,0.018674474209547043,-10.422,-0.472,-2.26,151.7,1.12027
32,1068.33,1,0.16273272037506104,0.11571194231510162,0.26663,0.018426403403282166,-10.36,-0.455,-2.128,151.614,1.11995
33,1101.67,1,0.16548173129558563,0.11666762083768845,0.26553,0.018236372619867325,-10.393,-0.497,-2.095,151.593,1.11968
34,1135.0,1,0.16659313440322876,0.10942715406417847,0.26678,0.01792473904788494,-10.355,-0.493,-2.119,151.581,1.11993
35,1168.33,1,0.16651751101016998,0.10564423352479935,0.26765,0.018108580261468887,-10.384,-0.501,-2.132,151.601,1.11987
36,1201.67,1,0.1645984798669815,0.09595655649900436,0.27039,0.018649471923708916,-10.412,-0.512,-2.167,151.464,1.12058
37,1235.0,1,0.1659253090620041,0.09269018471240997,0.2702,0.019994577392935753,-10.475,-0.56,-2.147,151.401,1.12023
38,1268.33,1,0.16739939153194427,0.08963211625814438,0.27112,0.02054053544998169,-10.629,-0.643,-2.175,151.442,1.11949
39,1301.67,1,0.1696978062391281,0.09236560761928558,0.27043,0.01992092840373516,-10.726,-0.69,-2.176,151.422,1.11934
40,1335.0,1,0.17069996893405914,0.0932803750038147,0.26999,0.01969742961227894,-10.757,-0.73,-2.187,151.399,1.11974
41,1368.33,1,0.1666068732738495,0.09092453122138977,0.27106,0.019775506108999252,-10.782,-0.707,-2.233,151.366,1.11997
42,1401.67,1,0.16998818516731262,0.09430934488773346,0.2703,0.019964860752224922,-10.805,-0.661,-2.271,151.325,1.12071
43,1435.0,1,0.17757174372673035,0.10338319092988968,0.26726,0.02048906683921814,-10.79,-0.656,-2.24,151.438,1.12008
44,1468.33,1,0.18313176929950714,0.10723058134317398,0.26737,0.02121584303677082,-10.658,-0.693,-2.132,151.59,1.12033
45,1501.67,1,0.1802142858505249,0.10521974414587021,0.26912,0.021547067910432816,-10.62,-0.74,-2.088,151.75,1.12084
46,1535.0,1,0.1876785308122635,0.10385473072528839,0.27011,0.021707473322749138,-10.539,-0.854,-1.961,151.935,1.12148
47,1568.33,1,0.1877150684595108,0.09726909548044205,0.27121,0.020145369693636894,-10.444,-0.992,-1.805,152.046,1.12104
48,1601.67,1,0.1787177473306656,0.08486919105052948,0.2744,0.019238220527768135,-10.476,-1.134,-1.584,151.491,1.12073
49,1635.0,1,0.16913828253746033,0.07839339226484299,0.27501,0.017622970044612885,-10.606,-1.244,-1.326,150.405,1.11624
50,1668.33,1,0.16816933453083038,0.0778513178229332,0.27649,0.01745433919131756,-10.54,-1.451,-0.969,148.876,1.10959
51,1701.67,1,0.17104452848434448,0.08400347083806992,0.27661,0.0185365229845047,-10.627,-1.573,-0.587,147.908,1.10226
52,1735.0,1,0.1750534027814865,0.10551123321056366,0.27105,0.018149906769394875,-10.971,-1.87,-0.106,148.139,1.09992
53,1768.33,1,0.17127244174480438,0.1147642508149147,0.26709,0.01701933890581131,-11.126,-2.016,0.254,148.712,1.10064
54,1801.67,1,0.17339473962783813,0.11404488980770111,0.26775,0.01692257449030876,-11.157,-2.038,0.435,149.061,1.10024
55,1835.0,1,0.17760103940963745,0.1071249395608902,0.26903,0.016934184357523918,-11.386,-2.07,0.541,149.513,1.10138
56,1868.33,1,0.1708776205778122,0.10201014578342438,0.27001,0.01687798835337162,-11.359,-2.032,0.536,149.598,1.10188
57,1901.67,1,0.17673100531101227,0.10561703145503998,0.26734,0.01691443845629692,-11.302,-2.045,0.55,149.779,1.10136
58,1935.0,1,0.17017851769924164,0.10660544782876968,0.26689,0.018163999542593956,-11.298,-2.084,0.537,149.987,1.10184
59,1968.33,1,0.1696174293756485,0.109515480697155,0.26708,0.01730739325284958,-11.423,-2.164,0.441,150.14,1.10126
60,2001.67,1,0.18333454430103302,0.11082687228918076,0.26454,0.01713043823838234,-11.217,-1.959,0.106,150.233,1.10192
61,2035.0,1,0.18504825234413147,0.11929043382406235,0.26292,0.01663568988442421,-11.161,-1.949,-0.121,150.233,1.1024
62,2068.33,1,0.18141326308250427,0.1219407469034195,0.26272,0.017194056883454323,-11.176,-1.93,-0.361,150.238,1.10136
63,2101.67,1,0.17368687689304352,0.12811359763145447,0.26272,0.017385020852088928,-11.225,-1.798,-0.641,150.328,1.10252
64,2135.0,1,0.17575542628765106,0.12989327311515808,0.26352,0.016447538509964943,-11.264,-1.604,-0.939,150.596,1.10314
65,2168.33,1,0.18205277621746063,0.12647035717964172,0.26316,0.01628040336072445,-11.11,-1.093,-1.3,150.892,1.10336
66,2201.67,1,0.18385405838489532,0.1220267042517662,0.26153,0.01743624173104763,-11.359,-0.74,-1.658,151.081,1.10311
67,2235.0,1,0.18601259589195251,0.11515229940414429,0.26057,0.017389295622706413,-11.168,-0.475,-1.899,151.226,1.10285
68,2268.33,1,0.1856381893157959,0.11082068085670471,0.26132,0.01782813109457493,-11.167,-0.564,-2.047,151.146,1.10311
69,2301.67,1,0.17923060059547424,0.10917755216360092,0.26141,0.01811392977833748,-11.144,-0.565,-2.053,151.009,1.10208
70,2335.0,1,0.18527720868587494,0.1115310937166214,0.26152,0.018800804391503334,-11.138,-0.613,-2.057,151.065,1.10322
71,2368.33,1,0.18409554660320282,0.11984243243932724,0.26062,0.018343141302466393,-11.143,-0.619,-2.0,151.364,1.103
72,2403.33,1,0.17859205603599548,0.11956175416707993,0.25974,0.019096676260232925,-11.125,-0.629,-1.999,151.638,1.10339
73,2436.67,1,0.17842960357666016,0.11746013909578323,0.26117,0.018975984305143356,-11.111,-0.622,-2.007,151.74,1.10292
74,2470.0,1,0.18134383857250214,0.11128973215818405,0.26459,0.018844733014702797,-11.284,-0.581,-1.978,151.672,1.10225
75,2503.33,1,0.18364958465099335,0.09792594611644745,0.26952,0.019209587946534157,-11.334,-0.493,-2.073,151.491,1.10288
