frame_idx,t_ms,face,eye_blink_l,eye_blink_r,ear,jaw_open,pitch,yaw,roll,bright_mean,warmth
0,0.0,1,0.13673658668994904,0.09248115122318268,0.28014,0.001092509482987225,1.61,3.96,-3.164,57.748,1.27406
1,33.42,1,0.162030890583992,0.10305223613977432,0.27659,0.0008048755116760731,1.389,3.833,-3.058,58.193,1.27958
2,66.84,1,0.17835646867752075,0.12563452124595642,0.27452,0.0005611858214251697,1.186,3.685,-3.258,58.903,1.29056
3,100.27,1,0.16907300055027008,0.12517966330051422,0.27747,0.0004945831606164575,1.072,3.705,-3.41,59.11,1.2883
4,133.69,1,0.161101832985878,0.10984182357788086,0.28196,0.00043265210115350783,0.825,3.598,-3.715,59.28,1.30247
5,167.11,1,0.20878808200359344,0.12127579748630524,0.26918,0.00048189316294156015,0.764,3.317,-4.045,59.759,1.30835
6,200.66,1,0.22306548058986664,0.10334254801273346,0.2674,0.000559518113732338,0.144,2.82,-4.818,60.792,1.31364
7,234.08,1,0.2646017372608185,0.12375479191541672,0.25436,0.0008065650472417474,0.234,2.71,-5.435,62.286,1.35244
8,267.39,1,0.18231745064258575,0.07188399881124496,0.28431,0.0014897690853103995,-1.263,3.692,-6.704,63.695,1.36487
9,300.86,1,0.14688877761363983,0.06086692214012146,0.29929,0.0009655158501118422,-1.068,2.826,-6.146,63.955,1.38895
10,334.32,1,0.28410619497299194,0.17341426014900208,0.25685,0.0006075779674574733,-0.96,2.495,-5.672,64.648,1.40331
11,367.69,1,0.4408482611179352,0.3144620656967163,0.20924,0.0008873626356944442,-1.3,2.591,-5.555,66.212,1.38509
12,401.06,1,0.5170758962631226,0.42168352007865906,0.16929,0.0010991801973432302,-1.294,2.758,-5.41,66.491,1.37721
13,434.42,1,0.41719457507133484,0.3601929843425751,0.19876,0.001326926751062274,-1.177,2.707,-5.371,66.556,1.36242
14,467.93,1,0.3482208847999573,0.2820620834827423,0.22062,0.0009242385276593268,-0.782,2.261,-5.149,66.556,1.36576
15,501.44,1,0.33094322681427,0.32424065470695496,0.21346,0.00069856783375144,-0.368,2.351,-4.277,68.008,1.3727
16,534.82,1,0.3699256181716919,0.3187154233455658,0.21514,0.0014857456553727388,-0.341,2.092,-4.517,68.041,1.38388
17,568.36,1,0.30964043736457825,0.22579336166381836,0.24083,0.001090210978873074,-0.425,2.211,-4.242,67.469,1.36872
18,601.69,1,0.26148781180381775,0.19477231800556183,0.26015,0.0011264203349128366,-0.195,2.155,-4.402,66.974,1.37348
19,635.17,1,0.22148504853248596,0.1666809469461441,0.27095,0.0009127507219091058,0.224,2.264,-4.471,67.703,1.35149
20,668.49,1,0.23390185832977295,0.16443657875061035,0.26914,0.000753312255255878,0.374,2.427,-4.437,67.563,1.36249
21,701.96,1,0.19228459894657135,0.10427723079919815,0.29164,0.0011733243009075522,0.446,2.377,-3.999,67.303,1.35905
22,735.42,1,0.25364986062049866,0.18517819046974182,0.26662,0.001017137081362307,1.069,2.285,-4.12,65.873,1.34438
23,768.76,1,0.2211025506258011,0.13351646065711975,0.28044,0.0009270090376958251,1.152,2.423,-3.62,65.837,1.36159
24,802.22,1,0.06784077733755112,0.0424516387283802,0.33221,0.0009887937922030687,2.016,2.591,-3.575,65.634,1.33095
25,835.69,1,0.03640250116586685,0.02318919077515602,0.3666,0.0015904746251180768,3.755,2.388,-2.888,65.675,1.31818
26,869.16,1,0.19035542011260986,0.1264714002609253,0.28279,0.0013436966110020876,3.339,2.282,-3.907,65.248,1.31657
27,902.5,1,0.23444688320159912,0.16266660392284393,0.26827,0.0008547889301553369,3.422,1.929,-4.036,65.054,1.29815
28,935.84,1,0.2029571533203125,0.1262848824262619,0.28395,0.0005512044881470501,3.105,2.149,-3.634,64.345,1.28375
29,969.3,1,0.1991865336894989,0.1492067277431488,0.27746,0.0008558981935493648,3.464,2.209,-3.876,63.927,1.29473
30,1002.76,1,0.21077343821525574,0.14665110409259796,0.27314,0.0006877525011077523,3.591,2.127,-3.97,64.106,1.28403
31,1036.21,1,0.21051442623138428,0.14275933802127838,0.26768,0.0007633977220393717,3.444,2.176,-3.985,64.077,1.28309
32,1069.67,1,0.20987175405025482,0.12307795137166977,0.27559,0.0008497847011312842,3.59,2.014,-3.482,63.867,1.29393
33,1103.12,1,0.21320375800132751,0.14099112153053284,0.27183,0.0009312627953477204,3.596,2.091,-3.348,63.361,1.29267
34,1136.42,1,0.2085467278957367,0.1448681652545929,0.26798,0.0007243934669531882,3.568,1.752,-3.289,63.478,1.30903
35,1169.84,1,0.22697506844997406,0.14613531529903412,0.26341,0.00042977245175279677,3.229,1.051,-3.188,64.296,1.30518
36,1203.38,1,0.23307809233665466,0.11337241530418396,0.27097,0.000424780766479671,3.529,0.511,-2.958,65.59,1.31074
37,1236.91,1,0.4183010458946228,0.2607499361038208,0.19896,0.0005466604488901794,3.522,-0.034,-2.94,68.0,1.35144
38,1270.16,1,0.26440000534057617,0.2709392309188843,0.20326,0.0006241864757612348,3.363,6.866,-1.878,71.286,1.39464
39,1303.59,1,0.14404381811618805,0.07867994904518127,0.23631,0.003402051283046603,3.262,4.869,-2.524,73.175,1.44852
40,1337.02,1,0.16531166434288025,0.07242848724126816,0.23335,0.002383067039772868,2.659,1.614,-2.071,72.73,1.44345
41,1370.46,1,0.13617514073848724,0.07200853526592255,0.26445,0.0010216310620307922,2.714,1.056,-2.924,72.498,1.41979
42,1403.89,1,0.14747965335845947,0.09459100663661957,0.26641,0.0007769310032017529,3.031,1.108,-3.25,71.948,1.38109
43,1437.32,1,0.15151157975196838,0.0872989296913147,0.27071,0.0008509520557709038,2.957,0.57,-2.875,72.629,1.37447
44,1470.76,1,0.14539937674999237,0.09309616684913635,0.26933,0.0008114703232422471,3.606,-0.2,-2.811,72.651,1.37078
45,1504.19,1,0.1446985900402069,0.08242223411798477,0.26708,0.00080547557445243,4.096,-0.697,-3.214,72.551,1.3593
46,1537.62,1,0.15209968388080597,0.08332539349794388,0.26843,0.000731038860976696,4.286,-0.235,-3.591,72.363,1.36728
47,1571.06,1,0.1669621765613556,0.08291509747505188,0.26908,0.0007814814453013241,4.378,-0.32,-3.634,72.908,1.36358
48,1604.49,1,0.18933546543121338,0.0798468142747879,0.26105,0.0007797799189575016,3.541,0.357,-4.032,72.955,1.35121
